corpus,block,feat,K,t,variant,auc_succ,det_auc,res_auc_succ,res_det_auc,base_det_auc,npairs,n_scored,p_raw,p_res,ndraw
B,detect,cell1280,8,25,esteps_w8,0.5612549800796812,0.5612549800796812,0.5712151394422311,0.5712151394422311,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,8,25,dwell,0.5181772908366534,0.5181772908366534,0.5473107569721115,0.5473107569721115,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,8,25,stayp_w8,0.4900398406374502,0.5099601593625498,0.4646414342629482,0.5353585657370519,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,8,25,nll_w8,0.5062250996015937,0.5062250996015937,0.47460159362549803,0.525398406374502,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,8,30,absorb,0.313496015936255,0.686503984063745,0.4506972111553785,0.5493027888446216,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,absorb_w8,0.3179780876494024,0.6820219123505976,0.4302788844621514,0.5697211155378485,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,absorb_drift,0.2559760956175299,0.7440239043824701,0.3854581673306773,0.6145418326693227,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,absorb_max_w8,0.3259462151394422,0.6740537848605578,0.4098605577689243,0.5901394422310757,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,frac_hirisk_w8,0.31772908366533864,0.6822709163346614,0.4252988047808765,0.5747011952191234,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,emp_pool,0.31548804780876494,0.6845119521912351,0.41832669322709165,0.5816733067729083,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,emp_pool_w8,0.2776394422310757,0.7223605577689243,0.38695219123505975,0.6130478087649402,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,emp_time,0.3488545816733068,0.6511454183266931,0.426792828685259,0.5732071713147411,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,esteps,0.5405876494023905,0.5405876494023905,0.5517928286852589,0.5517928286852589,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,esteps_w8,0.5336155378486056,0.5336155378486056,0.5333665338645418,0.5333665338645418,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,dwell,0.39093625498007967,0.6090637450199203,0.5194223107569721,0.5194223107569721,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,stayp_w8,0.313496015936255,0.686503984063745,0.42280876494023906,0.577191235059761,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,8,30,nll_w8,0.43451195219123506,0.5654880478087649,0.41384462151394424,0.5861553784860558,0.750996015936255,2008.0,512.0,,,
B,perm,cell1280,8,20,absorb,,,,,,,,0.22885572139303484,0.5970149253731343,200.0
B,perm,cell1280,8,20,absorb_w8,,,,,,,,0.8805970149253731,0.9054726368159204,200.0
B,perm,cell1280,8,20,absorb_drift,,,,,,,,0.009950248756218905,0.05970149253731343,200.0
B,perm,cell1280,8,20,absorb_max_w8,,,,,,,,0.3034825870646766,0.7263681592039801,200.0
B,perm,cell1280,8,20,frac_hirisk_w8,,,,,,,,0.4626865671641791,0.4129353233830846,200.0
B,perm,cell1280,8,20,emp_pool,,,,,,,,0.2835820895522388,0.4975124378109453,200.0
B,perm,cell1280,8,20,emp_pool_w8,,,,,,,,0.7064676616915423,0.8557213930348259,200.0
B,perm,cell1280,8,20,emp_time,,,,,,,,0.16417910447761194,0.7512437810945274,200.0
B,perm,cell1280,8,20,esteps,,,,,,,,0.2885572139303483,0.7164179104477612,200.0
B,perm,cell1280,8,20,esteps_w8,,,,,,,,0.9552238805970149,0.8656716417910447,200.0
B,perm,cell1280,8,20,dwell,,,,,,,,0.19900497512437812,0.6368159203980099,200.0
B,perm,cell1280,8,20,stayp_w8,,,,,,,,0.3283582089552239,0.5472636815920398,200.0
B,perm,cell1280,8,20,nll_w8,,,,,,,,0.3034825870646766,0.4527363184079602,200.0
B,perm,cell1280,8,25,absorb,,,,,,,,0.681592039800995,0.5970149253731343,200.0
B,perm,cell1280,8,25,absorb_w8,,,,,,,,0.21393034825870647,0.3333333333333333,200.0
B,perm,cell1280,8,25,absorb_drift,,,,,,,,0.13432835820895522,0.04975124378109453,200.0
B,perm,cell1280,8,25,absorb_max_w8,,,,,,,,0.8706467661691543,0.9203980099502488,200.0
B,perm,cell1280,8,25,frac_hirisk_w8,,,,,,,,0.4925373134328358,0.746268656716418,200.0
B,perm,cell1280,8,25,emp_pool,,,,,,,,0.24875621890547264,0.31840796019900497,200.0
B,perm,cell1280,8,25,emp_pool_w8,,,,,,,,0.07960199004975124,0.19900497512437812,200.0
B,perm,cell1280,8,25,emp_time,,,,,,,,0.5572139303482587,0.6318407960199005,200.0
B,perm,cell1280,8,25,esteps,,,,,,,,0.7910447761194029,0.2537313432835821,200.0
B,perm,cell1280,8,25,esteps_w8,,,,,,,,0.12935323383084577,0.07960199004975124,200.0
B,perm,cell1280,8,25,dwell,,,,,,,,0.5472636815920398,0.20398009950248755,200.0
B,perm,cell1280,8,25,stayp_w8,,,,,,,,0.8009950248756219,0.31840796019900497,200.0
B,perm,cell1280,8,25,nll_w8,,,,,,,,0.8855721393034826,0.5024875621890548,200.0
B,perm,cell1280,8,30,absorb,,,,,,,,0.004975124378109453,0.31343283582089554,200.0
B,perm,cell1280,8,30,absorb_w8,,,,,,,,0.004975124378109453,0.0845771144278607,200.0
B,perm,cell1280,8,30,absorb_drift,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,8,30,absorb_max_w8,,,,,,,,0.004975124378109453,0.009950248756218905,200.0
B,perm,cell1280,8,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.04477611940298507,200.0
B,perm,cell1280,8,30,emp_pool,,,,,,,,0.004975124378109453,0.13930348258706468,200.0
B,perm,cell1280,8,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.014925373134328358,200.0
B,perm,cell1280,8,30,emp_time,,,,,,,,0.004975124378109453,0.1890547263681592,200.0
B,perm,cell1280,8,30,esteps,,,,,,,,0.31343283582089554,0.1890547263681592,200.0
B,perm,cell1280,8,30,esteps_w8,,,,,,,,0.39800995024875624,0.42786069651741293,200.0
B,perm,cell1280,8,30,dwell,,,,,,,,0.004975124378109453,0.5970149253731343,200.0
B,perm,cell1280,8,30,stayp_w8,,,,,,,,0.004975124378109453,0.04477611940298507,200.0
B,perm,cell1280,8,30,nll_w8,,,,,,,,0.06965174129353234,0.01990049751243781,200.0
B,detect,cell1280,16,20,absorb,0.6364541832669323,0.6364541832669323,0.6095617529880478,0.6095617529880478,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,absorb_w8,0.5908864541832669,0.5908864541832669,0.5707171314741036,0.5707171314741036,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,absorb_drift,0.5784362549800797,0.5784362549800797,0.5249003984063745,0.5249003984063745,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,absorb_max_w8,0.6372011952191236,0.6372011952191236,0.6120517928286853,0.6120517928286853,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,frac_hirisk_w8,0.5575199203187251,0.5575199203187251,0.5438247011952191,0.5438247011952191,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,emp_pool,0.5194223107569721,0.5194223107569721,0.545816733067729,0.545816733067729,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,emp_pool_w8,0.5405876494023905,0.5405876494023905,0.521414342629482,0.521414342629482,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,emp_time,0.4960159362549801,0.5039840637450199,0.5502988047808764,0.5502988047808764,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,esteps,0.576195219123506,0.576195219123506,0.5348605577689243,0.5348605577689243,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,esteps_w8,0.5674800796812749,0.5674800796812749,0.5448207171314741,0.5448207171314741,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,dwell,0.4307768924302789,0.5692231075697212,0.450199203187251,0.549800796812749,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,stayp_w8,0.4982569721115538,0.5017430278884463,0.5099601593625498,0.5099601593625498,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,20,nll_w8,0.4581673306772908,0.5418326693227091,0.47410358565737054,0.5258964143426295,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,16,25,absorb,0.5527888446215139,0.5527888446215139,0.5657370517928287,0.5657370517928287,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,absorb_w8,0.6334661354581673,0.6334661354581673,0.6175298804780877,0.6175298804780877,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,absorb_drift,0.488296812749004,0.5117031872509961,0.5024900398406374,0.5024900398406374,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,absorb_max_w8,0.5610059760956175,0.5610059760956175,0.5662350597609562,0.5662350597609562,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,frac_hirisk_w8,0.5117031872509961,0.5117031872509961,0.4800796812749004,0.5199203187250996,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,emp_pool,0.5587649402390438,0.5587649402390438,0.5557768924302788,0.5557768924302788,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,emp_pool_w8,0.5363545816733067,0.5363545816733067,0.5273904382470119,0.5273904382470119,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,emp_time,0.5572709163346613,0.5572709163346613,0.5375996015936255,0.5375996015936255,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,esteps,0.5483067729083665,0.5483067729083665,0.5428286852589641,0.5428286852589641,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,esteps_w8,0.6444223107569721,0.6444223107569721,0.6120517928286853,0.6120517928286853,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,dwell,0.5326195219123506,0.5326195219123506,0.5602589641434262,0.5602589641434262,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,stayp_w8,0.5318725099601593,0.5318725099601593,0.5323705179282868,0.5323705179282868,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,25,nll_w8,0.4091135458167331,0.5908864541832669,0.4073705179282869,0.5926294820717131,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,16,30,absorb,0.2776394422310757,0.7223605577689243,0.4043824701195219,0.5956175298804781,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,absorb_w8,0.23979083665338646,0.7602091633466135,0.3471115537848606,0.6528884462151394,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,absorb_drift,0.2577191235059761,0.7422808764940239,0.3809760956175299,0.6190239043824701,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,absorb_max_w8,0.30951195219123506,0.6904880478087649,0.398406374501992,0.601593625498008,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,frac_hirisk_w8,0.24302788844621515,0.7569721115537849,0.32270916334661354,0.6772908366533865,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,emp_pool,0.2945717131474104,0.7054282868525896,0.39741035856573703,0.602589641434263,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,emp_pool_w8,0.25373505976095617,0.7462649402390438,0.37201195219123506,0.6279880478087649,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,emp_time,0.32544820717131473,0.6745517928286853,0.4063745019920319,0.593625498007968,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,esteps,0.44497011952191234,0.5550298804780877,0.4905378486055777,0.5094621513944223,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,esteps_w8,0.5017430278884463,0.5017430278884463,0.4950199203187251,0.5049800796812749,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,dwell,0.34686254980079684,0.6531374501992031,0.46115537848605576,0.5388446215139442,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,stayp_w8,0.262699203187251,0.737300796812749,0.38147410358565736,0.6185258964143426,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,16,30,nll_w8,0.6182768924302788,0.6182768924302788,0.548804780876494,0.548804780876494,0.750996015936255,2008.0,512.0,,,
B,perm,cell1280,16,20,absorb,,,,,,,,0.004975124378109453,0.01990049751243781,200.0
B,perm,cell1280,16,20,absorb_w8,,,,,,,,0.16417910447761194,0.3482587064676617,200.0
B,perm,cell1280,16,20,absorb_drift,,,,,,,,0.04975124378109453,0.4975124378109453,200.0
B,perm,cell1280,16,20,absorb_max_w8,,,,,,,,0.004975124378109453,0.01990049751243781,200.0
B,perm,cell1280,16,20,frac_hirisk_w8,,,,,,,,0.05970149253731343,0.23383084577114427,200.0
B,perm,cell1280,16,20,emp_pool,,,,,,,,0.8557213930348259,0.5174129353233831,200.0
B,perm,cell1280,16,20,emp_pool_w8,,,,,,,,0.6069651741293532,0.7960199004975125,200.0
B,perm,cell1280,16,20,emp_time,,,,,,,,0.9900497512437811,0.7810945273631841,200.0
B,perm,cell1280,16,20,esteps,,,,,,,,0.03482587064676617,0.30845771144278605,200.0
B,perm,cell1280,16,20,esteps_w8,,,,,,,,0.06467661691542288,0.23383084577114427,200.0
B,perm,cell1280,16,20,dwell,,,,,,,,0.014925373134328358,0.15920398009950248,200.0
B,perm,cell1280,16,20,stayp_w8,,,,,,,,0.9502487562189055,0.7562189054726368,200.0
B,perm,cell1280,16,20,nll_w8,,,,,,,,0.263681592039801,0.417910447761194,200.0
B,perm,cell1280,16,25,absorb,,,,,,,,0.5472636815920398,0.43283582089552236,200.0
B,perm,cell1280,16,25,absorb_w8,,,,,,,,0.004975124378109453,0.03980099502487562,200.0
B,perm,cell1280,16,25,absorb_drift,,,,,,,,0.7661691542288557,0.9651741293532339,200.0
B,perm,cell1280,16,25,absorb_max_w8,,,,,,,,0.47761194029850745,0.4129353233830846,200.0
B,perm,cell1280,16,25,frac_hirisk_w8,,,,,,,,0.6616915422885572,0.572139303482587,200.0
B,perm,cell1280,16,25,emp_pool,,,,,,,,0.43283582089552236,0.43283582089552236,200.0
B,perm,cell1280,16,25,emp_pool_w8,,,,,,,,0.7960199004975125,0.8606965174129353,200.0
B,perm,cell1280,16,25,emp_time,,,,,,,,0.6517412935323383,0.8407960199004975,200.0
B,perm,cell1280,16,25,esteps,,,,,,,,0.18407960199004975,0.263681592039801,200.0
B,perm,cell1280,16,25,esteps_w8,,,,,,,,0.004975124378109453,0.014925373134328358,200.0
B,perm,cell1280,16,25,dwell,,,,,,,,0.34328358208955223,0.1044776119402985,200.0
B,perm,cell1280,16,25,stayp_w8,,,,,,,,0.3781094527363184,0.39303482587064675,200.0
B,perm,cell1280,16,25,nll_w8,,,,,,,,0.01990049751243781,0.009950248756218905,200.0
B,perm,cell1280,16,30,absorb,,,,,,,,0.004975124378109453,0.04975124378109453,200.0
B,perm,cell1280,16,30,absorb_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,16,30,absorb_drift,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,16,30,absorb_max_w8,,,,,,,,0.004975124378109453,0.029850746268656716,200.0
B,perm,cell1280,16,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,16,30,emp_pool,,,,,,,,0.004975124378109453,0.04477611940298507,200.0
B,perm,cell1280,16,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,16,30,emp_time,,,,,,,,0.004975124378109453,0.15422885572139303,200.0
B,perm,cell1280,16,30,esteps,,,,,,,,0.13432835820895522,0.7910447761194029,200.0
B,perm,cell1280,16,30,esteps_w8,,,,,,,,0.9502487562189055,0.9104477611940298,200.0
B,perm,cell1280,16,30,dwell,,,,,,,,0.004975124378109453,0.24378109452736318,200.0
B,perm,cell1280,16,30,stayp_w8,,,,,,,,0.004975124378109453,0.014925373134328358,200.0
B,perm,cell1280,16,30,nll_w8,,,,,,,,0.009950248756218905,0.1791044776119403,200.0
B,detect,cell1280,32,20,absorb,0.5717131474103586,0.5717131474103586,0.5473107569721115,0.5473107569721115,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,absorb_w8,0.5420816733067729,0.5420816733067729,0.5328685258964143,0.5328685258964143,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,absorb_drift,0.5328685258964143,0.5328685258964143,0.5014940239043825,0.5014940239043825,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,absorb_max_w8,0.5893924302788844,0.5893924302788844,0.5667330677290837,0.5667330677290837,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,frac_hirisk_w8,0.5044820717131474,0.5044820717131474,0.47808764940239046,0.5219123505976095,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,emp_pool,0.46713147410358563,0.5328685258964143,0.48904382470119523,0.5109561752988048,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,emp_pool_w8,0.4877988047808765,0.5122011952191234,0.5258964143426295,0.5258964143426295,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,emp_time,0.48306772908366535,0.5169322709163346,0.5438247011952191,0.5438247011952191,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,esteps,0.5597609561752988,0.5597609561752988,0.522410358565737,0.522410358565737,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,esteps_w8,0.487300796812749,0.512699203187251,0.48256972111553786,0.5174302788844621,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,dwell,0.450199203187251,0.549800796812749,0.4693725099601594,0.5306274900398407,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,stayp_w8,0.4529382470119522,0.5470617529880478,0.48306772908366535,0.5169322709163346,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,20,nll_w8,0.42953187250996017,0.5704681274900398,0.45667330677290835,0.5433266932270917,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,32,25,absorb,0.5373505976095617,0.5373505976095617,0.5388446215139442,0.5388446215139442,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,absorb_w8,0.6058266932270916,0.6058266932270916,0.600597609561753,0.600597609561753,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,absorb_drift,0.5054780876494024,0.5054780876494024,0.5,0.5,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,absorb_max_w8,0.5527888446215139,0.5527888446215139,0.5587649402390438,0.5587649402390438,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,frac_hirisk_w8,0.49302788844621515,0.5069721115537849,0.4738545816733068,0.5261454183266931,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,emp_pool,0.46563745019920316,0.5343625498007969,0.46065737051792827,0.5393426294820718,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,emp_pool_w8,0.5211653386454184,0.5211653386454184,0.5383466135458167,0.5383466135458167,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,emp_time,0.48705179282868527,0.5129482071713147,0.48406374501992033,0.5159362549800797,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,esteps,0.4995019920318725,0.5004980079681275,0.5094621513944223,0.5094621513944223,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,esteps_w8,0.6008466135458167,0.6008466135458167,0.5901394422310757,0.5901394422310757,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,dwell,0.5161852589641435,0.5161852589641435,0.5473107569721115,0.5473107569721115,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,stayp_w8,0.5007470119521913,0.5007470119521913,0.4965139442231076,0.5034860557768924,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,25,nll_w8,0.46837649402390436,0.5316235059760956,0.47460159362549803,0.525398406374502,0.5249003984063745,2008.0,512.0,,,
B,detect,cell1280,32,30,absorb,0.2549800796812749,0.7450199203187251,0.38645418326693226,0.6135458167330677,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,absorb_w8,0.2410358565737052,0.7589641434262948,0.3645418326693227,0.6354581673306773,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,absorb_drift,0.2410358565737052,0.7589641434262948,0.36304780876494025,0.6369521912350598,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,absorb_max_w8,0.3832171314741036,0.6167828685258965,0.4900398406374502,0.5099601593625498,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,frac_hirisk_w8,0.22435258964143426,0.7756474103585658,0.2968127490039841,0.703187250996016,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,emp_pool,0.27539840637450197,0.724601593625498,0.4043824701195219,0.5956175298804781,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,emp_pool_w8,0.2788844621513944,0.7211155378486056,0.39143426294820716,0.6085657370517928,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,emp_time,0.3152390438247012,0.6847609561752988,0.4043824701195219,0.5956175298804781,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,esteps,0.3999003984063745,0.6000996015936255,0.4750996015936255,0.5249003984063745,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,esteps_w8,0.40786852589641437,0.5921314741035857,0.43326693227091634,0.5667330677290836,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,dwell,0.3396414342629482,0.6603585657370519,0.4048804780876494,0.5951195219123506,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,stayp_w8,0.3097609561752988,0.6902390438247012,0.42380478087649404,0.576195219123506,0.750996015936255,2008.0,512.0,,,
B,detect,cell1280,32,30,nll_w8,0.5846613545816733,0.5846613545816733,0.5707171314741036,0.5707171314741036,0.750996015936255,2008.0,512.0,,,
B,perm,cell1280,32,20,absorb,,,,,,,,0.24875621890547264,0.5024875621890548,200.0
B,perm,cell1280,32,20,absorb_w8,,,,,,,,0.5771144278606966,0.7064676616915423,200.0
B,perm,cell1280,32,20,absorb_drift,,,,,,,,0.39303482587064675,0.9800995024875622,200.0
B,perm,cell1280,32,20,absorb_max_w8,,,,,,,,0.08955223880597014,0.31343283582089554,200.0
B,perm,cell1280,32,20,frac_hirisk_w8,,,,,,,,0.8955223880597015,0.5422885572139303,200.0
B,perm,cell1280,32,20,emp_pool,,,,,,,,0.6119402985074627,0.8656716417910447,200.0
B,perm,cell1280,32,20,emp_pool_w8,,,,,,,,0.8905472636815921,0.7412935323383084,200.0
B,perm,cell1280,32,20,emp_time,,,,,,,,0.8805970149253731,0.7064676616915423,200.0
B,perm,cell1280,32,20,esteps,,,,,,,,0.11940298507462686,0.5970149253731343,200.0
B,perm,cell1280,32,20,esteps_w8,,,,,,,,0.7810945273631841,0.6318407960199005,200.0
B,perm,cell1280,32,20,dwell,,,,,,,,0.009950248756218905,0.2835820895522388,200.0
B,perm,cell1280,32,20,stayp_w8,,,,,,,,0.2537313432835821,0.6567164179104478,200.0
B,perm,cell1280,32,20,nll_w8,,,,,,,,0.05970149253731343,0.23383084577114427,200.0
B,perm,cell1280,32,25,absorb,,,,,,,,0.7960199004975125,0.7761194029850746,200.0
B,perm,cell1280,32,25,absorb_w8,,,,,,,,0.04975124378109453,0.08955223880597014,200.0
B,perm,cell1280,32,25,absorb_drift,,,,,,,,0.8805970149253731,1.0,200.0
B,perm,cell1280,32,25,absorb_max_w8,,,,,,,,0.6169154228855721,0.47761194029850745,200.0
B,perm,cell1280,32,25,frac_hirisk_w8,,,,,,,,0.8109452736318408,0.4925373134328358,200.0
B,perm,cell1280,32,25,emp_pool,,,,,,,,0.6965174129353234,0.6119402985074627,200.0
B,perm,cell1280,32,25,emp_pool_w8,,,,,,,,0.8706467661691543,0.7562189054726368,200.0
B,perm,cell1280,32,25,emp_time,,,,,,,,0.9253731343283582,0.9203980099502488,200.0
B,perm,cell1280,32,25,esteps,,,,,,,,0.9850746268656716,0.8109452736318408,200.0
B,perm,cell1280,32,25,esteps_w8,,,,,,,,0.014925373134328358,0.014925373134328358,200.0
B,perm,cell1280,32,25,dwell,,,,,,,,0.5870646766169154,0.23880597014925373,200.0
B,perm,cell1280,32,25,stayp_w8,,,,,,,,0.9800995024875622,0.945273631840796,200.0
B,perm,cell1280,32,25,nll_w8,,,,,,,,0.43283582089552236,0.5223880597014925,200.0
B,perm,cell1280,32,30,absorb,,,,,,,,0.004975124378109453,0.014925373134328358,200.0
B,perm,cell1280,32,30,absorb_w8,,,,,,,,0.004975124378109453,0.009950248756218905,200.0
B,perm,cell1280,32,30,absorb_drift,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,32,30,absorb_max_w8,,,,,,,,0.009950248756218905,0.9402985074626866,200.0
B,perm,cell1280,32,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,cell1280,32,30,emp_pool,,,,,,,,0.004975124378109453,0.07462686567164178,200.0
B,perm,cell1280,32,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.01990049751243781,200.0
B,perm,cell1280,32,30,emp_time,,,,,,,,0.004975124378109453,0.1044776119402985,200.0
B,perm,cell1280,32,30,esteps,,,,,,,,0.009950248756218905,0.5223880597014925,200.0
B,perm,cell1280,32,30,esteps_w8,,,,,,,,0.009950248756218905,0.07960199004975124,200.0
B,perm,cell1280,32,30,dwell,,,,,,,,0.004975124378109453,0.01990049751243781,200.0
B,perm,cell1280,32,30,stayp_w8,,,,,,,,0.004975124378109453,0.05970149253731343,200.0
B,perm,cell1280,32,30,nll_w8,,,,,,,,0.01990049751243781,0.04975124378109453,200.0
B,detect,cell1280,64,20,absorb,0.6050796812749004,0.6050796812749004,0.5811752988047809,0.5811752988047809,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,absorb_w8,0.5303784860557769,0.5303784860557769,0.5338645418326693,0.5338645418326693,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,absorb_drift,0.5854083665338645,0.5854083665338645,0.5562749003984063,0.5562749003984063,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,absorb_max_w8,0.6110557768924303,0.6110557768924303,0.5901394422310757,0.5901394422310757,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,frac_hirisk_w8,0.48854581673306774,0.5114541832669323,0.5089641434262948,0.5089641434262948,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,emp_pool,0.5199203187250996,0.5199203187250996,0.5134462151394422,0.5134462151394422,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,emp_pool_w8,0.44223107569721115,0.5577689243027888,0.48356573705179284,0.5164342629482072,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,emp_time,0.48256972111553786,0.5174302788844621,0.5219123505976095,0.5219123505976095,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,esteps,0.5353585657370518,0.5353585657370518,0.500996015936255,0.500996015936255,0.6444223107569721,2008.0,512.0,,,
B,detect,cell1280,64,20,esteps_w8,0.5184262948207171,0.5184262948207171,0.5368525896414342,0.5368525896414342,0.6444223107569721,2008.0,512.0,,,
