ci,arm_i,win_tp,win_fp,win_excess,win_sign,win_k,win_thr,win_lead,v7dev_tp,v7dev_fp,v7dev_excess,v7dev_sign,v7dev_k,v7dev_thr,v7dev_lead,v7ext_tp,v7ext_fp,v7ext_excess,v7ext_sign,v7ext_k,v7ext_thr,v7ext_lead,fp80_tp,fp80_fp,fp80_excess,fp80_sign,fp80_k,fp80_thr,fp80_lead,channel,arm
431,1,217,267,-5,1,0.0,11.468748504535572,11.0,156,31,-66,1,0.25,14.293797884760668,8.0,167,50,-55,1,0.25,13.126964624507988,9.0,183,77,-39,1,0.0,15.747576460967176,10.0,hb:flow_path:L14:-,self
404,0,217,280,-5,-1,0.0,12.572851133088808,27.0,102,37,-120,-1,0.25,13.804940465978675,8.0,114,54,-108,-1,0.25,13.298423423187149,9.0,131,74,-91,-1,0.25,12.579472991582508,10.0,flow:conditional_effective_rank:L14:s3,raw
318,0,217,241,-5,-1,0.0,13.59027754216581,13.0,197,38,-25,-1,0.0,18.20089915919949,10.0,203,52,-19,-1,0.0,16.900683053506388,11.0,206,72,-16,-1,0.0,16.01341201782228,11.0,flow:token_entropy:L13:s9,raw
535,0,217,287,-5,1,0.0,8.317013218596175,11.0,112,31,-110,-1,0.0,30.336610157425337,17.0,126,53,-96,1,0.0,11.062067056604334,8.0,158,73,-64,1,0.0,10.073488569001894,9.0,deriv:log_state_mobility:L15:sm,raw
303,0,217,229,-5,1,0.0,13.447205914033427,13.0,198,37,-24,1,0.0,17.89896690987252,11.0,201,53,-21,1,0.0,17.16794122283523,11.0,207,71,-15,1,0.0,15.637840164158796,12.0,chan:selected_mass:L12:-,raw
308,0,217,288,-5,1,0.0,17.30377274590571,28.0,162,34,-60,-1,0.0,15.3085102527206,10.0,173,52,-49,-1,0.0,14.516409780141478,10.0,177,66,-45,-1,0.0,14.098312630524509,10.0,hb:action_consensus:L12:-,raw
533,0,217,287,-5,1,0.0,8.316208508207993,11.0,112,31,-110,-1,0.0,30.322897704871913,17.0,127,53,-95,1,0.0,11.070844318286795,8.0,157,75,-65,1,0.0,10.068968920836578,9.0,deriv:log_state_mobility:L15:s9,raw
201,0,217,278,-5,-1,0.0,11.980682614687328,13.0,197,37,-25,-1,0.0,15.88783769833075,10.0,200,50,-22,-1,0.0,15.049904182021693,11.0,206,80,-16,-1,0.0,14.021239471951047,12.0,flow:action_consensus:L5:s6,raw
284,1,217,291,-5,1,0.0,10.732178595774883,11.0,151,32,-71,1,0.0,19.180142544411314,8.0,156,42,-66,1,0.0,17.89962592511563,8.0,177,78,-45,1,0.0,15.400807607238349,9.0,flow:flow_speed:L12:s6,self
365,0,217,268,-5,1,0.0,13.06713537912111,12.0,194,37,-28,1,0.0,17.360668271038985,10.0,196,48,-26,1,0.0,16.877953660294818,11.0,199,71,-23,1,0.0,15.990329513292053,11.0,chan:tie_margin:L13:-,raw
260,0,217,289,-5,-1,0.0,17.288940070899777,28.0,161,35,-61,1,0.0,15.30811838433549,10.0,173,52,-49,1,0.0,14.52324393504375,10.0,177,67,-45,1,0.0,14.090710901569677,10.0,flow:token_differentiation:L12:s9,raw
265,0,217,288,-5,1,0.0,17.30490014565959,28.0,162,34,-60,-1,0.0,15.30869750048663,10.0,173,52,-49,-1,0.0,14.51616224752891,10.0,177,66,-45,-1,0.0,14.098759189811915,10.0,flow:action_consensus:L12:s9,raw
222,0,217,253,-5,1,0.0,11.209698527181471,13.0,197,32,-25,1,0.0,16.748248451336014,10.0,200,52,-22,1,0.0,15.363322119455082,11.0,208,73,-14,1,0.0,13.918344281041946,12.0,flow:flow_speed:L5:s9,raw
157,0,216,284,-6,1,0.0,11.757064452042451,12.0,185,37,-37,1,0.0,16.03293380221805,9.0,192,51,-30,1,0.0,15.094199403298873,9.0,201,72,-21,1,0.0,13.874992596909804,10.0,flow:flow_speed:L4:s3,raw
409,1,216,288,-6,1,0.0,11.24588331944233,11.0,127,38,-95,1,0.0,19.340813184428853,9.0,138,45,-84,1,0.0,18.264502814009372,9.0,168,71,-54,1,0.0,15.892191190461844,9.0,flow:flow_speed:L14:s3,self
339,0,216,233,-6,1,0.0,12.440337004661554,11.0,172,34,-50,1,0.0,15.936653985719424,9.0,179,45,-43,1,0.0,15.496571056778366,9.0,186,61,-36,1,0.0,15.066546774683772,9.0,flow:conditional_energy:L13:sm,raw
313,0,216,283,-6,-1,0.0,10.32505892934026,17.0,134,24,-88,-1,0.0,15.171582482312177,12.0,144,40,-78,-1,0.0,14.588436198427853,13.0,160,70,-62,-1,0.0,13.33693417729558,14.0,hb:conditional_query_d1:L12:-,raw
196,0,216,276,-6,1,0.0,11.923079712970837,13.0,197,37,-25,1,0.0,15.789903399106619,10.0,199,49,-23,1,0.0,15.002602526690524,11.0,207,80,-15,1,0.0,13.96636319547086,12.0,flow:token_differentiation:L5:s6,raw
442,1,216,318,-6,-1,0.0,9.440174397648994,12.0,117,30,-105,-1,0.0,21.542546862524897,8.0,142,54,-80,-1,0.0,18.119009184192965,9.0,148,75,-74,-1,0.0,16.54224246514806,9.0,flow:token_entropy:L15:s3,self
303,1,216,306,-6,1,0.0,10.572018291370286,11.0,145,35,-77,1,0.0,16.609467653326085,10.0,153,52,-69,1,0.0,15.741513996768647,10.0,164,74,-58,1,0.0,14.868295629088896,10.0,chan:selected_mass:L12:-,self
346,1,215,276,-7,1,0.0,11.196050187188225,11.0,137,36,-85,1,0.0,18.21323224016138,8.0,147,43,-75,1,0.0,17.012471021188265,8.0,151,56,-71,1,0.0,15.895870169562276,9.0,flow:flow_speed:L13:s3,self
305,1,215,293,-7,1,0.0,10.662955450882778,11.0,148,37,-74,1,0.25,13.323943147788164,9.0,157,44,-65,1,0.0,16.97601535384719,9.5,172,76,-50,1,0.0,15.143571463404465,10.0,hb:flow_path:L12:-,self
334,0,215,236,-7,-1,0.0,12.431144862432735,11.0,169,34,-53,-1,0.0,15.975905932349129,9.0,176,46,-46,-1,0.0,15.522204389314394,9.0,186,61,-36,-1,0.0,15.088978102142745,9.0,flow:state_action_alignment:L13:sm,raw
411,0,214,265,-8,-1,0.0,16.63210631911819,20.0,173,36,-49,-1,0.0,19.490856819926083,17.0,178,53,-44,-1,0.0,18.822456647512077,18.0,180,70,-42,-1,0.0,18.550732129328974,18.0,flow:flow_speed:L14:s9,raw
337,0,214,244,-8,1,0.0,12.522276608363999,11.0,174,35,-48,1,0.0,16.066459261920002,9.0,182,48,-40,1,0.0,15.647516248548353,9.0,189,70,-33,1,0.0,15.17199733115531,9.0,flow:conditional_energy:L13:s6,raw
411,1,214,289,-8,1,0.0,10.260368027300446,12.0,106,32,-116,1,0.25,16.667400836944573,8.0,123,50,-99,1,0.0,18.619259004335145,8.0,146,67,-76,1,0.0,16.404899191985265,8.0,flow:flow_speed:L14:s9,self
438,0,214,257,-8,-1,0.0,12.855576961620434,17.0,112,37,-110,-1,0.25,11.436244237100754,10.0,119,42,-103,-1,0.0,19.133185379440715,10.0,133,62,-89,-1,0.0,18.335366308366922,11.0,hb:partial_edge_std:L14:-,raw
332,0,214,245,-8,-1,0.0,12.51834497529107,11.0,173,37,-49,-1,0.0,16.07578942273114,9.0,180,49,-42,-1,0.0,15.661826860582506,9.0,188,70,-34,-1,0.0,15.188741535753813,9.0,flow:state_action_alignment:L13:s6,raw
285,0,214,307,-8,1,0.0,13.792099606024259,13.0,206,36,-16,1,0.0,17.378256890838212,11.0,207,52,-15,1,0.0,16.80583938598635,11.0,208,79,-14,1,0.0,16.26907253007631,11.0,flow:flow_speed:L12:s9,raw
466,0,214,294,-8,-1,0.0,10.472021645210884,21.0,102,26,-120,-1,0.0,15.465605138121425,15.0,118,48,-104,-1,0.0,14.423480997278881,16.0,134,69,-88,-1,0.0,13.493710495974547,17.0,flow:conditional_effective_rank:L15:s0,raw
302,0,213,296,-9,-1,0.0,15.403175307093441,24.0,188,33,-34,1,0.0,17.451985156085048,10.0,193,54,-29,1,0.0,16.118575089428873,11.0,198,79,-24,1,0.0,15.218978094152504,12.0,chan:tie_margin:L12:-,raw
186,1,213,313,-9,-1,0.0,10.756889919332558,9.0,111,38,-111,-1,0.0,15.587893499425938,7.5,118,47,-104,-1,0.0,15.206906297529072,7.5,149,75,-73,-1,0.0,13.769882068118534,8.0,hb:partial_edge_std:L4:-,self
174,0,213,308,-9,-1,0.0,8.52847847680788,10.0,143,32,-79,-1,0.0,11.536229938558618,8.0,152,43,-70,-1,0.0,11.192733542468098,8.0,170,69,-52,-1,0.0,10.426611089706423,8.0,chan:denoise_hard_churn:L4:-,raw
343,0,213,289,-9,-1,0.0,9.946713155282511,24.0,123,34,-99,-1,0.0,14.989444491669929,19.0,131,50,-91,-1,0.25,7.801400035780827,18.0,148,79,-74,-1,0.0,13.5812000300433,20.0,flow:conditional_effective_rank:L13:s9,raw
307,0,213,315,-9,1,0.0,13.537269717938194,13.0,202,34,-20,1,0.0,17.999871842667865,11.0,203,48,-19,1,0.0,17.08213438498007,11.0,205,68,-17,1,0.0,16.104462094693595,12.0,hb:flow_endpoint:L12:-,raw
314,0,213,318,-9,-1,0.0,10.720987225609857,29.0,119,32,-103,-1,0.25,11.899253311028351,19.0,123,48,-99,-1,0.25,11.462969296687357,19.0,129,74,-93,-1,0.0,17.772288723249687,21.0,hb:partial_query_d1:L12:-,raw
493,1,213,318,-9,-1,0.0,9.454419454626134,12.0,117,31,-105,-1,0.0,19.811932512231767,9.5,132,53,-90,-1,0.0,16.935971610610544,10.0,141,66,-81,-1,0.0,15.850518011402436,10.0,chan:hb_entropy_action:L15:-,self
374,0,213,289,-9,-1,0.0,9.94667302054328,24.0,123,34,-99,-1,0.0,14.98944273252744,19.0,131,50,-91,-1,0.25,7.801360569451304,18.0,148,79,-74,-1,0.0,13.581234729612177,20.0,hb:conditional_effective_rank:L13:-,raw
279,0,213,282,-9,-1,0.0,12.438581147580534,30.0,93,30,-129,-1,0.0,23.201858587522764,18.0,96,40,-126,-1,0.0,22.412432313480892,19.0,105,62,-117,1,0.0,14.473727216591708,7.0,flow:conditional_effective_rank:L12:s6,raw
330,0,213,246,-9,-1,0.0,12.196355618915039,10.0,176,29,-46,-1,0.0,15.771197355631237,9.0,178,42,-44,-1,0.0,15.355647380416459,9.0,185,59,-37,-1,0.0,14.841120267558736,9.0,flow:state_action_alignment:L13:s0,raw
239,0,213,284,-9,1,0.0,11.928849159060299,13.0,181,30,-41,1,0.0,17.007292353655842,10.0,189,51,-33,1,0.0,15.923947308063509,11.0,195,67,-27,1,0.0,15.05208327267621,11.0,chan:tie_margin:L5:-,raw
3,0,213,289,-9,-1,0.0,13.028810275567544,13.0,202,32,-20,-1,0.0,15.618129132502785,12.0,202,42,-20,-1,0.0,15.182804732709318,12.0,203,63,-19,-1,0.0,14.719623358700728,12.0,flow:token_entropy:L2:s9,raw
377,0,213,317,-9,-1,0.0,9.029729830509908,27.0,140,34,-82,-1,0.0,14.854080523284669,20.0,146,46,-76,-1,0.0,14.193666127565743,21.0,157,64,-65,-1,0.0,13.531121451145893,21.0,hb:partial_query_d1:L13:-,raw
66,0,212,236,-10,-1,0.0,11.729535064181764,13.0,185,37,-37,-1,0.0,16.772626914978026,10.0,193,54,-29,-1,0.0,15.285403041066349,11.0,200,76,-22,-1,0.0,13.862418725812754,12.0,flow:token_entropy:L3:s9,raw
251,0,212,262,-10,-1,0.0,7.75481914877892,12.0,133,32,-89,-1,0.0,10.136311150885916,7.0,161,51,-61,-1,0.0,9.395653772096379,8.0,174,73,-48,-1,0.0,8.956014738082885,9.0,hb:partial_query_d1:L5:-,raw
460,0,212,313,-10,-1,0.0,12.892297472567183,10.0,184,30,-38,-1,0.0,17.03174871186952,8.0,187,46,-35,-1,0.0,16.54021207242399,8.0,194,78,-28,-1,0.0,15.608256742954259,9.0,flow:state_action_alignment:L15:sm,raw
465,0,212,309,-10,1,0.0,12.905377536464382,10.0,185,28,-37,1,0.0,17.010124548834725,8.0,188,45,-34,1,0.0,16.526119206402758,8.0,195,77,-27,1,0.0,15.579931204319003,9.0,flow:conditional_energy:L15:sm,raw
305,0,212,250,-10,1,0.0,14.837157404100573,13.0,192,37,-30,1,0.0,20.799434511339346,10.0,196,49,-26,1,0.0,18.872053060789366,11.0,202,73,-20,1,0.0,17.08001061723039,12.0,hb:flow_path:L12:-,raw
347,0,212,293,-10,1,0.0,12.954837526630714,13.0,183,38,-39,1,0.0,20.473144716314433,10.0,192,47,-30,1,0.0,18.627206578641324,10.0,197,74,-25,1,0.0,16.579699146167652,11.0,flow:flow_speed:L13:s6,raw
458,0,212,275,-10,-1,0.0,13.542813415785094,10.0,181,27,-41,-1,0.0,17.345907547409467,8.0,188,46,-34,-1,0.0,16.745105727943223,8.0,190,64,-32,-1,0.0,16.26846646618199,9.0,flow:state_action_alignment:L15:s6,raw
467,0,212,316,-10,-1,0.0,10.47882007263802,20.0,101,27,-121,-1,0.0,15.641672379261736,11.0,126,47,-96,-1,0.0,14.545322380194792,13.0,141,73,-81,-1,0.0,13.900734144932514,14.0,flow:conditional_effective_rank:L15:s3,raw
253,1,212,268,-10,-1,0.0,9.735217468674119,12.0,155,36,-67,-1,0.0,16.187292812965996,10.0,170,45,-52,-1,0.0,14.535173616924801,11.0,186,79,-36,-1,0.0,12.7659612798691,11.0,flow:token_entropy:L12:s3,self
252,1,212,233,-10,-1,0.0,9.65762622730152,12.0,165,37,-57,-1,0.0,14.48037635081523,10.0,169,52,-53,-1,0.0,13.136802296380742,11.0,187,78,-35,-1,0.0,11.970977524422313,11.0,flow:token_entropy:L12:s0,self
463,0,212,275,-10,1,0.0,13.540396513101218,10.0,181,27,-41,1,0.0,17.324553271628712,8.0,188,45,-34,1,0.0,16.736845968091814,8.0,190,64,-32,1,0.0,16.237322949074414,8.5,flow:conditional_energy:L15:s6,raw
370,1,212,313,-10,1,0.0,10.872179324691361,13.0,122,38,-100,1,0.5,10.606333539099303,9.0,146,53,-76,1,0.0,17.513115797816095,10.0,164,79,-58,1,0.0,16.044958891482032,10.5,hb:flow_endpoint:L13:-,self
158,0,211,299,-11,1,0.0,12.381675684000998,13.0,149,37,-73,1,0.5,11.310404754844877,10.0,181,54,-41,1,0.0,18.751994049226937,9.0,192,76,-30,1,0.0,15.779727768769135,11.0,flow:flow_speed:L4:s6,raw
191,0,211,304,-11,-1,0.0,12.68118741705611,14.0,170,36,-52,-1,0.0,19.47817027117754,11.0,179,52,-43,-1,0.0,17.71920859775026,11.0,191,77,-31,-1,0.0,15.750310823595205,12.0,flow:token_entropy:L5:s6,raw
306,1,211,288,-11,1,0.0,9.571120648770734,13.0,66,31,-156,1,0.0,23.01109292056109,8.0,86,50,-136,1,0.0,19.901646248069966,10.0,96,72,-126,1,0.0,17.92695987031266,9.0,hb:flow_settling_log_ratio:L12:-,self
390,1,211,289,-11,1,0.0,9.378577915140099,19.0,102,35,-120,1,0.5,6.879039461000527,10.0,116,54,-106,-1,0.0,13.630157003918201,12.0,131,77,-91,-1,0.0,12.481974994814076,12.0,flow:action_consensus:L14:s6,self
385,1,211,289,-11,-1,0.0,9.395532671438678,19.0,101,36,-121,-1,0.5,6.888959596737003,9.5,117,54,-105,1,0.0,13.636121855297601,12.0,132,76,-90,1,0.0,12.502478461007819,12.0,flow:token_differentiation:L14:s6,self
329,1,210,243,-12,-1,0.0,8.381370027645215,13.0,114,34,-108,-1,0.0,14.348697004447104,9.0,139,54,-83,-1,0.0,12.513822803497314,10.0,169,75,-53,-1,0.0,10.479244805928824,11.0,flow:action_consensus:L13:sm,self
88,0,210,291,-12,-1,0.0,10.230204074447222,10.0,140,34,-82,-1,0.0,13.21541947770763,8.0,144,49,-78,-1,0.0,12.873358337879182,8.0,159,73,-63,-1,0.0,12.243296495901571,8.0,flow:conditional_effective_rank:L3:s0,raw
461,0,210,294,-12,1,0.0,12.683075385222566,10.0,172,33,-50,1,0.0,16.645522024824796,8.0,175,46,-47,1,0.0,16.116501461750754,8.0,181,60,-41,1,0.0,15.679623320296008,8.0,flow:conditional_energy:L15:s0,raw
456,0,210,297,-12,-1,0.0,12.678407295845654,10.0,170,32,-52,-1,0.0,16.68127656575795,8.0,175,48,-47,-1,0.0,16.12531742920747,8.0,180,60,-42,-1,0.0,15.703844070434572,8.0,flow:state_action_alignment:L15:s0,raw
523,0,210,251,-12,1,0.0,8.24900494614163,11.0,147,36,-75,1,0.0,10.59584660916715,9.0,152,51,-70,1,0.0,10.237870134920687,10.0,168,70,-54,1,0.0,9.742827568054201,10.0,deriv:log_state_mobility:L12:sm,raw
324,1,210,244,-12,1,0.0,8.34608500454877,13.0,115,34,-107,1,0.0,14.340306957347972,9.0,139,53,-83,1,0.0,12.506639177992529,10.0,169,76,-53,1,0.0,10.458397984375825,11.0,flow:token_differentiation:L13:sm,self
410,1,210,318,-12,1,0.0,10.703866149283744,11.0,123,31,-99,1,0.0,19.35190244288047,8.0,144,53,-78,1,0.0,16.93089472538716,8.0,155,73,-67,1,0.0,15.591337147403454,9.0,flow:flow_speed:L14:s6,self
521,0,210,250,-12,1,0.0,8.25317770094485,11.0,147,36,-75,1,0.0,10.596934361844452,9.0,152,51,-70,1,0.0,10.23020865002194,10.0,167,70,-55,1,0.0,9.740203944025819,10.0,deriv:log_state_mobility:L12:s9,raw
518,0,210,213,-12,1,0.0,9.150963677844485,13.0,169,38,-53,1,0.0,12.845389658180437,11.0,188,52,-34,1,0.0,11.443382538460396,12.0,196,78,-26,1,0.0,10.366420990711934,12.0,deriv:log_mobility:L5:sm,raw
182,0,209,221,-13,-1,0.0,11.570735361769394,12.0,168,37,-54,-1,0.0,15.813518506127437,9.0,177,48,-45,-1,0.0,15.023848042616969,9.0,189,70,-33,-1,0.0,13.821847867965703,10.0,hb:action_consensus:L4:-,raw
301,1,209,150,-13,-1,0.5,0.060903072357177734,10.0,81,30,-141,1,0.0,21.751474380493164,9.5,93,45,-129,1,0.0,19.377639677717873,9.0,121,79,-101,1,0.0,15.988787207732328,10.0,chan:set_dwell:L12:-,self
441,1,209,320,-13,-1,0.0,9.259431100278285,12.0,138,31,-84,-1,0.0,19.602959769223173,8.0,148,43,-74,-1,0.0,17.76826204480351,9.0,172,78,-50,-1,0.0,14.55325010441449,10.0,flow:token_entropy:L15:s0,self
373,0,209,251,-13,1,0.0,12.544710487546148,11.0,170,29,-52,1,0.0,16.38419455450935,9.0,181,54,-41,1,0.0,15.52006139703699,9.0,186,76,-36,1,0.0,15.055748830743736,9.0,hb:conditional_energy:L13:-,raw
372,0,209,255,-13,-1,0.0,12.530227499652547,11.0,170,31,-52,-1,0.0,16.43496297475454,9.0,175,44,-47,-1,0.0,15.928278858081717,9.0,185,78,-37,-1,0.0,15.070695966772126,9.0,hb:state_action_alignment:L13:-,raw
139,0,209,221,-13,-1,0.0,11.570509143133423,12.0,168,37,-54,-1,0.0,15.813719311276,9.0,177,48,-45,-1,0.0,15.023556687380811,9.0,189,70,-33,-1,0.0,13.821896270803506,10.0,flow:action_consensus:L4:s9,raw
134,0,209,221,-13,1,0.0,11.563458864753315,12.0,167,37,-55,1,0.0,15.838878024333232,9.0,176,48,-46,1,0.0,15.025014714936953,10.0,189,71,-33,1,0.0,13.81387859035183,10.0,flow:token_differentiation:L4:s9,raw
333,0,209,255,-13,-1,0.0,12.530207031095342,11.0,170,31,-52,-1,0.0,16.434988065152556,9.0,175,44,-47,-1,0.0,15.928439403224637,9.0,185,78,-37,-1,0.0,15.070699465725868,9.0,flow:state_action_alignment:L13:s9,raw
419,0,209,316,-13,-1,0.0,18.652926995560932,28.5,134,28,-88,-1,0.0,26.156480673068234,17.0,143,41,-79,-1,0.0,24.86190406438466,18.0,150,64,-72,-1,0.0,24.02487116117734,19.0,flow:state_mobility:L14:s3,raw
418,0,209,316,-13,-1,0.0,18.671579442410856,28.5,134,28,-88,-1,0.0,26.162598225877066,17.0,143,41,-79,-1,0.0,24.85143313536772,18.0,150,64,-72,-1,0.0,24.006382300402656,19.0,flow:state_mobility:L14:s0,raw
338,0,209,251,-13,1,0.0,12.544714128520036,11.0,170,29,-52,1,0.0,16.384203600496864,9.0,181,54,-41,1,0.0,15.520068577946844,9.0,186,76,-36,1,0.0,15.055750991975938,9.0,flow:conditional_energy:L13:s9,raw
420,0,209,316,-13,-1,0.0,18.66001501134924,28.5,134,28,-88,-1,0.0,26.160659563734708,17.0,143,41,-79,-1,0.0,24.86830013378246,18.0,150,64,-72,-1,0.0,23.99690020793191,19.0,flow:state_mobility:L14:s6,raw
462,0,209,316,-13,1,0.0,12.761336327630136,10.0,179,35,-43,1,0.0,16.87808949290095,8.0,183,50,-39,1,0.0,16.372266527124356,8.0,187,63,-35,1,0.0,15.886600246300576,8.0,flow:conditional_energy:L15:s3,raw
470,0,209,272,-13,-1,0.0,11.240222095798801,21.0,106,31,-116,-1,0.0,16.137138168231857,11.0,132,48,-90,-1,0.0,15.129769517924334,12.0,151,68,-71,-1,0.0,14.363593651797315,13.0,flow:conditional_effective_rank:L15:sm,raw
455,0,209,287,-13,1,0.0,15.710214841688005,27.0,154,34,-68,-1,0.0,17.139382655685004,11.0,160,49,-62,-1,0.0,16.308819902909782,11.0,171,78,-51,-1,0.0,15.027256451168576,12.0,flow:action_consensus:L15:sm,raw
512,0,209,320,-13,-1,0.0,16.792182720287435,20.0,162,38,-60,-1,0.0,21.266242511594633,11.0,163,52,-59,-1,0.0,20.72539878432815,11.0,173,77,-49,-1,0.0,19.798644951871925,12.0,deriv:log_mobility:L4:s9,raw
457,0,209,317,-13,-1,0.0,12.763129921990476,10.0,178,35,-44,-1,0.0,16.896591878323925,8.0,182,50,-40,-1,0.0,16.39696956943822,8.0,187,63,-35,-1,0.0,15.915160351508375,8.0,flow:state_action_alignment:L15:s3,raw
422,0,209,316,-13,-1,0.0,18.658464479188662,28.5,134,28,-88,-1,0.0,26.14705998820224,17.0,143,41,-79,-1,0.0,24.853916217185343,18.0,150,64,-72,-1,0.0,24.014218276255825,19.0,flow:state_mobility:L14:sm,raw
421,0,209,316,-13,-1,0.0,18.659129984056626,28.5,134,28,-88,-1,0.0,26.14504907968879,17.0,143,41,-79,-1,0.0,24.871758113036275,18.0,150,64,-72,-1,0.0,24.03533837344194,19.0,flow:state_mobility:L14:s9,raw
89,0,208,278,-14,-1,0.0,10.46600572354085,9.0,132,37,-90,-1,0.0,13.526328833811993,6.0,137,50,-85,-1,0.0,13.230193044688251,7.0,149,70,-73,-1,0.0,12.575080836528059,7.0,flow:conditional_effective_rank:L3:s3,raw
450,0,208,287,-14,-1,0.0,15.568515066198403,27.0,151,36,-71,1,0.0,17.001603757497417,11.0,157,44,-65,1,0.0,16.550118282421217,11.0,164,77,-58,1,0.0,15.280611071199994,12.0,flow:token_differentiation:L15:sm,raw
45,1,208,285,-14,-1,0.0,11.387092192881816,9.0,101,38,-121,-1,0.0,18.608612685074675,7.0,108,46,-114,-1,0.0,17.742389827161208,8.0,126,72,-96,-1,0.25,11.490531998196172,7.0,chan:query_hard_churn:L2:-,self
284,0,208,310,-14,1,0.0,13.213942272340931,13.0,169,36,-53,1,0.25,18.7825492394937,9.0,184,51,-38,1,0.0,20.111384733045423,10.0,195,75,-27,1,0.0,16.84555014017466,11.0,flow:flow_speed:L12:s6,raw
110,1,208,297,-14,-1,0.0,10.455290759576332,11.0,84,35,-138,-1,0.25,16.376916296546522,9.0,106,52,-116,-1,0.0,19.573713194872866,9.0,140,72,-82,-1,0.0,16.05074006673454,9.0,chan:query_top1_churn:L3:-,self
376,0,208,274,-14,-1,0.0,9.970967395885571,18.0,124,30,-98,-1,0.0,14.396474969000407,13.0,134,42,-88,-1,0.0,13.701493537103802,14.0,145,65,-77,-1,0.0,12.978957132391015,15.0,hb:conditional_query_d1:L13:-,raw
125,0,208,282,-14,-1,0.0,7.350738633645548,10.0,136,34,-86,-1,0.0,9.457826922133151,7.0,145,46,-77,-1,0.0,9.192721076656035,7.0,156,65,-66,-1,0.0,8.811213223934175,8.0,hb:partial_query_d1:L3:-,raw
537,0,207,223,-15,1,0.0,8.737106386390892,13.0,162,36,-60,-1,0.0,21.030477921253915,11.0,166,47,-56,-1,0.0,20.517060795345824,12.0,183,77,-39,-1,0.0,19.393832585102803,14.0,deriv:log_mobility:front:s9,raw
446,0,207,303,-15,1,0.0,10.924558905653056,14.0,160,35,-62,1,0.0,16.83102709692878,10.0,173,54,-49,1,0.0,15.34295820700156,11.0,180,76,-42,1,0.0,14.555110642716691,11.0,flow:token_differentiation:L15:s0,raw
327,1,207,276,-15,-1,0.0,8.234042835235599,13.0,118,38,-104,-1,0.0,14.018571969625096,9.0,143,54,-79,-1,0.0,12.347225902660467,10.0,159,72,-63,-1,0.0,11.110621104240423,11.0,flow:action_consensus:L13:s6,self
453,0,207,290,-15,1,0.0,14.752275026682275,26.0,150,35,-72,-1,0.0,17.623567778870868,10.0,158,46,-64,-1,0.0,16.919820625717577,11.0,167,73,-55,-1,0.0,15.811612324134725,11.0,flow:action_consensus:L15:s6,raw
302,1,207,312,-15,1,0.0,10.237211669457924,12.0,128,30,-94,1,0.0,16.499635086832814,9.0,136,40,-86,1,0.0,15.665542520059113,9.0,148,65,-74,1,0.0,14.508192247184548,9.0,chan:tie_margin:L12:-,self
410,0,207,301,-15,1,0.0,14.389871816377383,13.0,179,34,-43,1,0.0,20.417899047232964,10.0,189,50,-33,1,0.0,19.06460141181946,11.0,195,76,-27,1,0.0,17.67309312356485,11.0,flow:flow_speed:L14:s6,raw
495,0,207,319,-15,1,0.75,3.311945699485573,15.0,115,38,-107,1,0.0,17.38683169339154,10.0,134,53,-88,1,0.5,7.718871027005682,11.0,148,77,-74,1,0.0,14.211973112982669,11.0,hb:flow_settling_log_ratio:L15:-,raw
433,0,206,296,-16,-1,0.0,16.26320356742756,26.0,171,34,-51,1,0.0,20.405697736740116,9.0,181,50,-41,1,0.0,19.418500903361554,10.0,186,68,-36,1,0.0,18.444883664620885,10.0,hb:flow_endpoint:L14:-,raw
451,0,206,298,-16,-1,0.0,10.99408247986356,14.0,162,35,-60,-1,0.0,16.934962020049234,10.0,173,54,-49,-1,0.0,15.487689784281963,11.0,181,74,-41,-1,0.0,14.620436795724405,11.0,flow:action_consensus:L15:s0,raw
173,0,206,292,-16,-1,0.0,11.614699401339971,14.0,86,32,-136,-1,0.0,18.742310384028666,9.0,101,53,-121,-1,0.0,17.420511044424927,9.0,126,77,-96,-1,0.0,16.106892848659207,10.0,chan:query_top1_churn:L4:-,raw
445,1,206,275,-16,-1,0.0,9.962428873938483,12.0,116,31,-106,-1,0.0,19.95984969525722,9.0,131,54,-91,-1,0.0,17.00364846925477,10.5,141,68,-81,-1,0.0,15.908735633540795,10.0,flow:token_entropy:L15:sm,self
76,0,206,257,-16,-1,0.0,11.55309130140253,11.0,143,34,-79,1,0.0,15.59805270362545,10.0,162,51,-60,-1,0.0,15.116859008685962,8.0,183,67,-39,-1,0.0,13.930787860767266,9.0,flow:action_consensus:L3:s9,raw
322,1,206,275,-16,1,0.0,8.217077698578706,13.0,117,38,-105,1,0.0,13.966048389512107,9.0,142,52,-80,1,0.0,12.335088313850195,10.0,158,72,-64,1,0.0,11.109528341293343,11.0,flow:token_differentiation:L13:s6,self
185,1,206,293,-16,-1,0.0,9.76343755348309,11.0,84,36,-138,-1,0.0,17.427530047055843,8.0,112,53,-110,-1,0.0,15.24735744450543,10.0,142,80,-80,-1,0.0,13.00614443340817,10.0,hb:conditional_effective_rank:L4:-,self
119,0,206,257,-16,-1,0.0,11.552773198308172,11.0,143,34,-79,1,0.0,15.597540547138939,10.0,162,51,-60,-1,0.0,15.11615975096419,8.0,183,67,-39,-1,0.0,13.930687870334939,9.0,hb:action_consensus:L3:-,raw
