family,quantity,representation,direction,quantile,mode,primary,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
circuit,res_adjacent_mean,L2,low,0.8,per_task,False,101,189,0.20739219712525667,0.013204778872353804,0.3482758620689655,14,174,0.07446808510638298,0.13861386138613863,0.31691786436019553,1.0989467658192023
circuit,res_adjacent_mean,L2,low,0.85,per_task,False,97,136,0.19917864476386038,0.009501851463704325,0.41630901287553645,13,126,0.09352517985611511,0.13402061855670103,0.3680722546130243,1.1310524160894069
circuit,res_adjacent_mean,L2,low,0.9,per_task,False,91,75,0.1868583162217659,0.005239991616013414,0.5481927710843374,9,69,0.11538461538461539,0.0989010989010989,0.4736897466509005,1.157282324475442
circuit,res_adjacent_mean,L2,low,0.925,per_task,False,81,45,0.16632443531827515,0.0031439949696080486,0.6428571428571429,8,39,0.1702127659574468,0.09876543209876543,0.5479859959557357,1.1731269550710755
circuit,res_adjacent_mean,L2,low,0.95,per_task,False,70,27,0.1437371663244353,0.0018863969817648292,0.7216494845360825,8,23,0.25806451612903225,0.11428571428571428,0.5905185511996204,1.2220606500338957
circuit,res_adjacent_mean,L2,low,0.96,per_task,False,59,22,0.12114989733059549,0.001537064207363935,0.7283950617283951,8,19,0.2962962962962963,0.13559322033898305,0.5746970635407127,1.2674417670428797
circuit,res_adjacent_mean,L2,low,0.975,per_task,False,51,6,0.10472279260780287,0.00041919932928107315,0.8947368421052632,8,4,0.6666666666666666,0.1568627450980392,0.6865330875301774,1.3032683469402835
circuit,res_adjacent_mean,L2,low,0.98,per_task,False,46,4,0.0944558521560575,0.00027946621952071543,0.92,8,2,0.8,0.17391304347826086,0.6857251786460311,1.341645353925236
circuit,res_adjacent_mean,L2,low,0.99,per_task,False,32,2,0.06570841889117043,0.00013973310976035772,0.9411764705882353,6,0,1.0,0.1875,0.7163293143336084,1.3138879726900459
circuit,res_adjacent_mean,L2,low,0.995,per_task,False,12,0,0.024640657084188913,0.0,1.0,1,0,1.0,0.08333333333333333,0.8346374120763344,1.1981250606922733
circuit,res_adjacent_mean,L3,high,0.5,global,False,304,3045,0.6242299794661191,0.21274365961014463,0.0907733651836369,236,3025,0.0723704385157927,0.7763157894736842,0.08096027064575993,1.1212087664678638
circuit,res_adjacent_mean,L3,high,0.6,global,False,278,1976,0.5708418891170431,0.13805631244323344,0.1233362910381544,207,1958,0.09561200923787529,0.7446043165467626,0.09709645538924266,1.2702450418372209
circuit,res_adjacent_mean,L3,high,0.7,global,False,244,1191,0.5010266940451745,0.08321106686229301,0.1700348432055749,175,1168,0.1303052866716307,0.7172131147540983,0.11897615222839161,1.4291506324659826
circuit,res_adjacent_mean,L3,high,0.75,global,False,226,904,0.46406570841889117,0.06315936561168169,0.2,163,887,0.15523809523809523,0.7212389380530974,0.12757768865524352,1.5676722325677586
circuit,res_adjacent_mean,L3,high,0.8,global,False,205,636,0.4209445585215606,0.04443512890379375,0.2437574316290131,150,620,0.19480519480519481,0.7317073170731707,0.1397923361825706,1.7437109807698095
circuit,res_adjacent_mean,L3,high,0.85,global,False,181,399,0.37166324435318276,0.027876755397191366,0.3120689655172414,139,388,0.2637571157495256,0.7679558011049724,0.15115792808440384,2.064522645103919
circuit,res_adjacent_mean,L3,high,0.9,global,False,131,199,0.26899383983572894,0.013903444421155592,0.396969696969697,105,194,0.3511705685618729,0.8015267175572519,0.15312736485932837,2.5924151266782145
circuit,res_adjacent_mean,L3,high,0.925,global,False,103,98,0.21149897330595482,0.006846922378257528,0.5124378109452736,84,93,0.4745762711864407,0.8155339805825242,0.16477931392107917,3.1098430910490684
circuit,res_adjacent_mean,L3,high,0.95,global,False,68,52,0.13963039014373715,0.0036330608537693005,0.5666666666666667,51,49,0.51,0.75,0.1958741335715529,2.893014285930016
circuit,res_adjacent_mean,L3,high,0.96,global,False,53,36,0.10882956878850103,0.0025151959756864388,0.5955056179775281,41,34,0.5466666666666666,0.7735849056603774,0.19011539803396335,3.1323376440615474
circuit,res_adjacent_mean,L3,high,0.975,global,False,27,10,0.055441478439425054,0.0006986655488017886,0.7297297297297297,17,10,0.6296296296296297,0.6296296296296297,0.2426090681626623,3.0078419378803565
circuit,res_adjacent_mean,L3,high,0.98,global,False,22,7,0.045174537987679675,0.000489065884161252,0.7586206896551724,14,7,0.6666666666666666,0.6363636363636364,0.2634796881597431,2.879237845443456
circuit,res_adjacent_mean,L3,high,0.99,global,False,7,2,0.014373716632443531,0.00013973310976035772,0.7777777777777778,4,2,0.6666666666666666,0.5714285714285714,0.2967862509003849,2.620666474333529
circuit,res_adjacent_mean,L3,high,0.995,global,False,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,0,1,0.0,0.0,0.514814291988205,1.2949653438951938
circuit,res_adjacent_mean,L3,high,0.5,per_task,False,138,1487,0.28336755646817247,0.10389156710682597,0.08492307692307692,80,1471,0.05157962604771115,0.5797101449275363,0.07032951751267824,1.207502623742128
circuit,res_adjacent_mean,L3,high,0.6,per_task,False,106,932,0.21765913757700206,0.06511562914832669,0.10211946050096339,51,920,0.05252317198764161,0.4811320754716981,0.08530936159410148,1.1970487012532538
circuit,res_adjacent_mean,L3,high,0.7,per_task,False,79,571,0.162217659137577,0.03989380283658213,0.12153846153846154,33,562,0.05546218487394958,0.4177215189873418,0.10389614636211772,1.1698072141660925
circuit,res_adjacent_mean,L3,high,0.75,per_task,False,71,405,0.1457905544147844,0.028295954726472436,0.14915966386554622,28,400,0.06542056074766354,0.39436619718309857,0.11998271410514529,1.2431762773330173
circuit,res_adjacent_mean,L3,high,0.8,per_task,False,63,242,0.1293634496919918,0.016907706281003285,0.20655737704918034,24,240,0.09090909090909091,0.38095238095238093,0.15206842180667343,1.3583186738912791
circuit,res_adjacent_mean,L3,high,0.85,per_task,False,51,142,0.10472279260780287,0.009921050792985399,0.26424870466321243,15,140,0.0967741935483871,0.29411764705882354,0.1987766274277767,1.3293751286691102
circuit,res_adjacent_mean,L3,high,0.9,per_task,False,40,72,0.08213552361396304,0.0050303919513728776,0.35714285714285715,11,71,0.13414634146341464,0.275,0.2557453396520678,1.3964784563767103
circuit,res_adjacent_mean,L3,high,0.925,per_task,False,36,53,0.07392197125256673,0.0037029274086494797,0.4044943820224719,11,52,0.1746031746031746,0.3055555555555556,0.2784478257933936,1.452675670459729
circuit,res_adjacent_mean,L3,high,0.95,per_task,False,28,29,0.057494866529774126,0.002026130091525187,0.49122807017543857,11,28,0.28205128205128205,0.39285714285714285,0.31238075971164353,1.572529853083422
circuit,res_adjacent_mean,L3,high,0.96,per_task,False,24,23,0.049281314168377825,0.0016069307622441137,0.5106382978723404,9,23,0.28125,0.375,0.3207335446740619,1.5920950781473913
circuit,res_adjacent_mean,L3,high,0.975,per_task,False,11,10,0.022587268993839837,0.0006986655488017886,0.5238095238095238,4,10,0.2857142857142857,0.36363636363636365,0.31722704477670216,1.6512133263361457
circuit,res_adjacent_mean,L3,high,0.98,per_task,False,9,6,0.018480492813141684,0.00041919932928107315,0.6,2,6,0.25,0.2222222222222222,0.4163884282436229,1.440962234543532
circuit,res_adjacent_mean,L3,high,0.99,per_task,False,5,2,0.01026694045174538,0.00013973310976035772,0.7142857142857143,1,2,0.3333333333333333,0.2,0.4484320780206062,1.59285151374227
circuit,res_adjacent_mean,L3,high,0.995,per_task,False,3,0,0.006160164271047228,0.0,1.0,1,0,1.0,0.3333333333333333,0.6171071104127545,1.6204642324265979
circuit,res_adjacent_mean,L3,low,0.5,global,False,207,1947,0.42505133470225875,0.13603018235170825,0.09610027855153204,79,1923,0.039460539460539464,0.38164251207729466,0.0788278380397809,1.2191159993888772
circuit,res_adjacent_mean,L3,low,0.6,global,False,175,1319,0.3593429158110883,0.09215398588695592,0.11713520749665328,54,1300,0.03988183161004431,0.30857142857142855,0.09866576387659658,1.1871920197481756
circuit,res_adjacent_mean,L3,low,0.7,global,False,141,823,0.28952772073921973,0.057500174666387203,0.1462655601659751,36,818,0.04215456674473068,0.2553191489361702,0.11896165641980282,1.2295185235973831
circuit,res_adjacent_mean,L3,low,0.75,global,False,118,594,0.24229979466119098,0.041500733598826244,0.16573033707865167,26,591,0.04213938411669368,0.22033898305084745,0.13839278640673391,1.1975359509821069
circuit,res_adjacent_mean,L3,low,0.8,global,False,89,394,0.18275154004106775,0.02752742262279047,0.18426501035196688,15,393,0.03676470588235294,0.16853932584269662,0.1577669225786455,1.1679571822801595
circuit,res_adjacent_mean,L3,low,0.85,global,False,67,256,0.1375770020533881,0.017885838049325788,0.20743034055727555,9,255,0.03409090909090909,0.13432835820895522,0.17881387424220152,1.1600349326155381
circuit,res_adjacent_mean,L3,low,0.9,global,False,40,159,0.08213552361396304,0.011108782225948438,0.20100502512562815,3,158,0.018633540372670808,0.075,0.18406127165654654,1.0920549625490918
circuit,res_adjacent_mean,L3,low,0.925,global,False,29,85,0.059548254620123205,0.005938657164815203,0.2543859649122807,1,84,0.011764705882352941,0.034482758620689655,0.25070557423473283,1.014680131021347
circuit,res_adjacent_mean,L3,low,0.95,global,False,17,32,0.03490759753593429,0.0022357297561657235,0.3469387755102041,0,31,0.0,0.0,0.3512801251340887,0.9876413457145421
circuit,res_adjacent_mean,L3,low,0.96,global,False,16,26,0.03285420944558522,0.0018165304268846503,0.38095238095238093,0,25,0.0,0.0,0.38466103609861985,0.9903586409898608
circuit,res_adjacent_mean,L3,low,0.975,global,False,12,14,0.024640657084188913,0.000978131768322504,0.46153846153846156,0,14,0.0,0.0,0.43894709946096466,1.0514671633671564
circuit,res_adjacent_mean,L3,low,0.98,global,False,11,12,0.022587268993839837,0.0008383986585621463,0.4782608695652174,0,12,0.0,0.0,0.4523650231244744,1.057245465756572
circuit,res_adjacent_mean,L3,low,0.99,global,False,10,7,0.02053388090349076,0.000489065884161252,0.5882352941176471,0,7,0.0,0.0,0.55232102954118,1.0650242570091917
circuit,res_adjacent_mean,L3,low,0.995,global,False,7,4,0.014373716632443531,0.00027946621952071543,0.6363636363636364,0,4,0.0,0.0,0.6303672264593723,1.009512566092537
circuit,res_adjacent_mean,L3,low,0.5,per_task,False,210,1011,0.43121149897330596,0.07063508698386083,0.171990171990172,64,989,0.060778727445394115,0.3047619047619048,0.14709992099562053,1.1692064198681147
circuit,res_adjacent_mean,L3,low,0.6,per_task,False,174,640,0.35728952772073924,0.04471459512331447,0.21375921375921375,39,621,0.05909090909090909,0.22413793103448276,0.19170070434896033,1.11506744059792
circuit,res_adjacent_mean,L3,low,0.7,per_task,False,155,372,0.3182751540041068,0.025990358415426535,0.29411764705882354,29,356,0.07532467532467532,0.1870967741935484,0.26011656685532486,1.130714781509514
circuit,res_adjacent_mean,L3,low,0.75,per_task,False,137,250,0.2813141683778234,0.017466638720044714,0.35400516795865633,27,239,0.10150375939849623,0.19708029197080293,0.2977417033176965,1.188967363369066
circuit,res_adjacent_mean,L3,low,0.8,per_task,False,112,168,0.2299794661190965,0.011737581219870048,0.4,19,162,0.10497237569060773,0.16964285714285715,0.33696558680432465,1.1870648388563172
circuit,res_adjacent_mean,L3,low,0.85,per_task,False,93,114,0.19096509240246407,0.007964787256340389,0.4492753623188406,15,110,0.12,0.16129032258064516,0.3721795730487621,1.2071467507970342
circuit,res_adjacent_mean,L3,low,0.9,per_task,False,79,77,0.162217659137577,0.0053797247257737725,0.5064102564102564,13,77,0.14444444444444443,0.16455696202531644,0.4032095956168374,1.255947928609042
circuit,res_adjacent_mean,L3,low,0.925,per_task,False,75,51,0.1540041067761807,0.0035631942988891218,0.5952380952380952,12,51,0.19047619047619047,0.16,0.4679376288798667,1.2720457994860472
circuit,res_adjacent_mean,L3,low,0.95,per_task,False,61,27,0.12525667351129363,0.0018863969817648292,0.6931818181818182,11,27,0.2894736842105263,0.18032786885245902,0.5245489634178054,1.3214816280738622
circuit,res_adjacent_mean,L3,low,0.96,per_task,False,58,17,0.11909650924024641,0.0011877314329630407,0.7733333333333333,10,17,0.37037037037037035,0.1724137931034483,0.5976059603036552,1.2940522429535135
circuit,res_adjacent_mean,L3,low,0.975,per_task,False,45,10,0.09240246406570841,0.0006986655488017886,0.8181818181818182,7,10,0.4117647058823529,0.15555555555555556,0.6265016285402935,1.3059532184906313
circuit,res_adjacent_mean,L3,low,0.98,per_task,False,37,8,0.07597535934291581,0.0005589324390414309,0.8222222222222222,6,8,0.42857142857142855,0.16216216216216217,0.6233279334134102,1.3190845109726523
circuit,res_adjacent_mean,L3,low,0.99,per_task,False,21,2,0.043121149897330596,0.00013973310976035772,0.9130434782608695,4,2,0.6666666666666666,0.19047619047619047,0.6027587031683896,1.5147744420138172
circuit,res_adjacent_mean,L3,low,0.995,per_task,False,11,0,0.022587268993839837,0.0,1.0,2,0,1.0,0.18181818181818182,0.7732348454070626,1.2932681525411067
circuit,res_adjacent_mean,L4,high,0.5,global,False,127,1840,0.26078028747433263,0.1285544609795291,0.06456532791052363,72,1802,0.0384204909284952,0.5669291338582677,0.0844531632086642,0.7645104748888762
circuit,res_adjacent_mean,L4,high,0.6,global,False,82,1216,0.16837782340862423,0.08495773073429749,0.06317411402157165,38,1200,0.030694668820678513,0.4634146341463415,0.08797851302233096,0.718062988920222
circuit,res_adjacent_mean,L4,high,0.7,global,False,54,780,0.11088295687885011,0.05449591280653951,0.06474820143884892,22,766,0.027918781725888325,0.4074074074074074,0.09473011397307435,0.6835017791412418
circuit,res_adjacent_mean,L4,high,0.75,global,False,48,544,0.09856262833675565,0.0380074058548173,0.08108108108108109,18,531,0.03278688524590164,0.375,0.10568304667814622,0.7672099133176061
circuit,res_adjacent_mean,L4,high,0.8,global,False,40,331,0.08213552361396304,0.0231258296653392,0.1078167115902965,13,321,0.038922155688622756,0.325,0.12438657771456618,0.8667873461211139
circuit,res_adjacent_mean,L4,high,0.85,global,False,35,170,0.07186858316221766,0.011877314329630406,0.17073170731707318,13,167,0.07222222222222222,0.37142857142857144,0.14831324522525752,1.1511561698873665
circuit,res_adjacent_mean,L4,high,0.9,global,False,27,90,0.055441478439425054,0.006287989939216097,0.23076923076923078,9,86,0.09473684210526316,0.3333333333333333,0.18118527136377763,1.2736644045745869
circuit,res_adjacent_mean,L4,high,0.925,global,False,22,54,0.045174537987679675,0.0037727939635296584,0.2894736842105263,7,52,0.11864406779661017,0.3181818181818182,0.19201952858933918,1.507522106408284
circuit,res_adjacent_mean,L4,high,0.95,global,False,16,24,0.03285420944558522,0.0016767973171242926,0.4,4,22,0.15384615384615385,0.25,0.2638692443639523,1.515902321106752
circuit,res_adjacent_mean,L4,high,0.96,global,False,15,20,0.030800821355236138,0.0013973310976035773,0.42857142857142855,3,18,0.14285714285714285,0.2,0.2872000517866683,1.4922400811047578
circuit,res_adjacent_mean,L4,high,0.975,global,False,12,13,0.024640657084188913,0.0009082652134423251,0.48,1,12,0.07692307692307693,0.08333333333333333,0.33130552530896634,1.448813748434667
circuit,res_adjacent_mean,L4,high,0.98,global,False,11,11,0.022587268993839837,0.0007685321036819675,0.5,0,10,0.0,0.0,0.36869470698866375,1.356135552050042
circuit,res_adjacent_mean,L4,high,0.99,global,False,5,5,0.01026694045174538,0.0003493327744008943,0.5,0,5,0.0,0.0,0.2561882502113272,1.9516898202300648
circuit,res_adjacent_mean,L4,high,0.995,global,False,3,0,0.006160164271047228,0.0,1.0,0,0,0.0,0.0,0.432865595942519,2.3101859084518046
circuit,res_adjacent_mean,L4,high,0.5,per_task,False,103,1119,0.21149897330595482,0.07818067491092014,0.08428805237315876,55,1091,0.04799301919720768,0.5339805825242718,0.0752880844684662,1.119540402285864
circuit,res_adjacent_mean,L4,high,0.6,per_task,False,73,679,0.14989733059548255,0.04743939076364145,0.09707446808510638,41,655,0.05890804597701149,0.5616438356164384,0.07684140755672622,1.2633093428623572
circuit,res_adjacent_mean,L4,high,0.7,per_task,False,56,406,0.11498973305954825,0.028365821281352618,0.12121212121212122,30,389,0.07159904534606205,0.5357142857142857,0.08917677323876258,1.3592342132360737
circuit,res_adjacent_mean,L4,high,0.75,per_task,False,51,273,0.10472279260780287,0.01907356948228883,0.1574074074074074,26,260,0.09090909090909091,0.5098039215686274,0.10729113641742803,1.4671054167512634
circuit,res_adjacent_mean,L4,high,0.8,per_task,False,47,173,0.09650924024640657,0.012086913994270943,0.21363636363636362,26,163,0.13756613756613756,0.5531914893617021,0.12896564415898318,1.6565370182852892
circuit,res_adjacent_mean,L4,high,0.85,per_task,False,37,106,0.07597535934291581,0.007405854817298959,0.25874125874125875,21,101,0.1721311475409836,0.5675675675675675,0.13409851389987643,1.9294863993380704
circuit,res_adjacent_mean,L4,high,0.9,per_task,False,31,51,0.06365503080082136,0.0035631942988891218,0.3780487804878049,17,50,0.2537313432835821,0.5483870967741935,0.16780610277934185,2.2528905339332237
circuit,res_adjacent_mean,L4,high,0.925,per_task,False,30,33,0.061601642710472276,0.002305596311045902,0.47619047619047616,17,32,0.3469387755102041,0.5666666666666667,0.18873702457129882,2.523036893646623
circuit,res_adjacent_mean,L4,high,0.95,per_task,False,27,22,0.055441478439425054,0.001537064207363935,0.5510204081632653,15,21,0.4166666666666667,0.5555555555555556,0.21629111989633473,2.5475868284715597
