corpus,target,horizon,feature_block,t_bin,metric,value,n
A,which_moves_late,4,route,arm_clear_0.12_open,auc,0.5340267878355904,396
A,which_moves_late,4,t1,arm_clear_0.12_open,auc,0.9968297101449275,396
A,which_moves_late,4,t1+route,arm_clear_0.12_open,auc,0.9972826086956521,396
A,which_moves_late,4,t2,arm_clear_0.12_open,auc,0.9977355072463768,396
A,which_moves_late,4,__prevalence,arm_clear_0.12_open,rate,0.03030303120613098,396
A,which_moves_late,8,clock_causal,arm_clear_0.12,auc,0.1685931755769932,1229
A,which_moves_late,8,clock_rich,arm_clear_0.12,auc,0.8199145008293366,1229
A,which_moves_late,8,route,arm_clear_0.12,auc,0.7224046569664334,1229
A,which_moves_late,8,t1,arm_clear_0.12,auc,0.9881754616576256,1229
A,which_moves_late,8,t1+route,arm_clear_0.12,auc,0.9953550798843734,1229
A,which_moves_late,8,t2,arm_clear_0.12,auc,0.9871129681843124,1229
A,which_moves_late,8,__prevalence,arm_clear_0.12,rate,0.15703824162483215,1229
A,which_moves_late,8,clock_causal,arm_clear_0.12_open,auc,0.4625565755083827,1072
A,which_moves_late,8,clock_rich,arm_clear_0.12_open,auc,0.6195874768916938,1072
A,which_moves_late,8,route,arm_clear_0.12_open,auc,0.5879012080066297,1072
A,which_moves_late,8,t1,arm_clear_0.12_open,auc,0.9840074584050488,1072
A,which_moves_late,8,t1+route,arm_clear_0.12_open,auc,0.9849815930388219,1072
A,which_moves_late,8,t2,arm_clear_0.12_open,auc,0.957074329062281,1072
A,which_moves_late,8,__prevalence,arm_clear_0.12_open,rate,0.0382462702691555,1072
A,which_moves_late,8,clock_causal,arm_clear_0.20,auc,0.10446933179852436,731
A,which_moves_late,8,clock_rich,arm_clear_0.20,auc,0.8353603341400996,731
A,which_moves_late,8,route,arm_clear_0.20,auc,0.7448714649054825,731
A,which_moves_late,8,t1,arm_clear_0.20,auc,0.9900850286061923,731
A,which_moves_late,8,t1+route,arm_clear_0.20,auc,0.9968787218063708,731
A,which_moves_late,8,t2,arm_clear_0.20,auc,0.9886799843321583,731
A,which_moves_late,8,__prevalence,arm_clear_0.20,rate,0.151846781373024,731
A,obj_nc,1,clock_causal,arm_clear_0.12,auc,0.8453479173221683,7870
A,obj_nc,1,clock_rich,arm_clear_0.12,auc,0.6828216568076542,7870
A,obj_nc,1,route,arm_clear_0.12,auc,0.5635244406140351,7870
A,obj_nc,1,t1,arm_clear_0.12,auc,0.5384371573185095,7870
A,obj_nc,1,t1+route,arm_clear_0.12,auc,0.513863444133559,7870
A,obj_nc,1,t2,arm_clear_0.12,auc,0.5485624036731159,7870
A,obj_nc,1,__prevalence,arm_clear_0.12,rate,0.0020330369006842375,7870
A,obj_nc,1,clock_causal,arm_clear_0.12_open,auc,0.8626080245916655,5945
A,obj_nc,1,clock_rich,arm_clear_0.12_open,auc,0.6931669659556503,5945
A,obj_nc,1,route,arm_clear_0.12_open,auc,0.5729431245885847,5945
A,obj_nc,1,t1,arm_clear_0.12_open,auc,0.5320503103649674,5945
A,obj_nc,1,t1+route,arm_clear_0.12_open,auc,0.5163884574928478,5945
A,obj_nc,1,t2,arm_clear_0.12_open,auc,0.5461007719273283,5945
A,obj_nc,1,__prevalence,arm_clear_0.12_open,rate,0.0026913373731076717,5945
A,obj_nc,1,clock_causal,arm_clear_0.20,auc,0.6091854419410745,4909
A,obj_nc,1,clock_rich,arm_clear_0.20,auc,0.05632582322357019,4909
A,obj_nc,1,route,arm_clear_0.20,auc,0.2972270363951473,4909
A,obj_nc,1,t1,arm_clear_0.20,auc,0.11438474870017332,4909
A,obj_nc,1,t1+route,arm_clear_0.20,auc,0.12998266897746968,4909
A,obj_nc,1,t2,arm_clear_0.20,auc,0.9913344887348353,4909
A,obj_nc,1,__prevalence,arm_clear_0.20,rate,0.00020370747370179743,4909
A,obj_nc,2,clock_causal,arm_clear_0.12,auc,0.7833070064346452,7742
A,obj_nc,2,clock_rich,arm_clear_0.12,auc,0.7406990763199895,7742
A,obj_nc,2,route,arm_clear_0.12,auc,0.5558116014450215,7742
A,obj_nc,2,t1,arm_clear_0.12,auc,0.791399342680988,7742
A,obj_nc,2,t1+route,arm_clear_0.12,auc,0.7940439654778881,7742
A,obj_nc,2,t2,arm_clear_0.12,auc,0.762159862341619,7742
A,obj_nc,2,__prevalence,arm_clear_0.12,rate,0.00994575023651123,7742
A,obj_nc,2,clock_causal,arm_clear_0.12_open,auc,0.8354284420334479,5833
A,obj_nc,2,clock_rich,arm_clear_0.12_open,auc,0.7299019664819272,5833
A,obj_nc,2,route,arm_clear_0.12_open,auc,0.5505678342321606,5833
A,obj_nc,2,t1,arm_clear_0.12_open,auc,0.7856849607925073,5833
A,obj_nc,2,t1+route,arm_clear_0.12_open,auc,0.7878635313469704,5833
A,obj_nc,2,t2,arm_clear_0.12_open,auc,0.7534998268576217,5833
A,obj_nc,2,__prevalence,arm_clear_0.12_open,rate,0.013029315508902073,5833
A,obj_nc,2,clock_causal,arm_clear_0.20,auc,0.6019332161687171,4833
A,obj_nc,2,clock_rich,arm_clear_0.20,auc,0.06590509666080843,4833
A,obj_nc,2,route,arm_clear_0.20,auc,0.562390158172232,4833
A,obj_nc,2,t1,arm_clear_0.20,auc,0.026362038664323375,4833
A,obj_nc,2,t1+route,arm_clear_0.20,auc,0.09753954305799649,4833
A,obj_nc,2,t2,arm_clear_0.20,auc,0.9982425307557118,4833
A,obj_nc,2,__prevalence,arm_clear_0.20,rate,0.00020691081590484828,4833
A,obj_nc,4,clock_causal,arm_clear_0.12,auc,0.7443990447930422,7489
A,obj_nc,4,clock_rich,arm_clear_0.12,auc,0.7375226844777549,7489
A,obj_nc,4,route,arm_clear_0.12,auc,0.5944105522319185,7489
A,obj_nc,4,t1,arm_clear_0.12,auc,0.8426103700733736,7489
A,obj_nc,4,t1+route,arm_clear_0.12,auc,0.8205945087521905,7489
A,obj_nc,4,t2,arm_clear_0.12,auc,0.7643726462550947,7489
A,obj_nc,4,__prevalence,arm_clear_0.12,rate,0.03324876353144646,7489
A,obj_nc,4,clock_causal,arm_clear_0.12_open,auc,0.8007012350904459,5621
A,obj_nc,4,clock_rich,arm_clear_0.12_open,auc,0.7235810449369477,5621
A,obj_nc,4,route,arm_clear_0.12_open,auc,0.6073545808538261,5621
A,obj_nc,4,t1,arm_clear_0.12_open,auc,0.8276305321613178,5621
A,obj_nc,4,t1+route,arm_clear_0.12_open,auc,0.8062147198337617,5621
A,obj_nc,4,t2,arm_clear_0.12_open,auc,0.7494428509241495,5621
A,obj_nc,4,__prevalence,arm_clear_0.12_open,rate,0.04376445338129997,5621
A,obj_nc,4,clock_causal,arm_clear_0.20,auc,0.7244373382774737,4666
A,obj_nc,4,clock_rich,arm_clear_0.20,auc,0.7962341331280445,4666
A,obj_nc,4,route,arm_clear_0.20,auc,0.7073384218120806,4666
A,obj_nc,4,t1,arm_clear_0.20,auc,0.9190401578137621,4666
A,obj_nc,4,t1+route,arm_clear_0.20,auc,0.9071793820617604,4666
A,obj_nc,4,t2,arm_clear_0.20,auc,0.8643006367579198,4666
A,obj_nc,4,__prevalence,arm_clear_0.20,rate,0.01393056195229292,4666
A,obj_nc,8,clock_causal,arm_clear_0.12,auc,0.6979291925549775,6974
A,obj_nc,8,clock_rich,arm_clear_0.12,auc,0.7160906171706979,6974
A,obj_nc,8,route,arm_clear_0.12,auc,0.5644386430872459,6974
A,obj_nc,8,t1,arm_clear_0.12,auc,0.7075756588239664,6974
A,obj_nc,8,t1+route,arm_clear_0.12,auc,0.7096971368072429,6974
A,obj_nc,8,t2,arm_clear_0.12,auc,0.6751521037117649,6974
A,obj_nc,8,__prevalence,arm_clear_0.12,rate,0.08832807838916779,6974
A,obj_nc,8,clock_causal,arm_clear_0.12_open,auc,0.7362598552945026,5311
A,obj_nc,8,clock_rich,arm_clear_0.12_open,auc,0.720635362125814,5311
A,obj_nc,8,route,arm_clear_0.12_open,auc,0.5811274407195268,5311
A,obj_nc,8,t1,arm_clear_0.12_open,auc,0.6670786108417481,5311
A,obj_nc,8,t1+route,arm_clear_0.12_open,auc,0.6673752521967975,5311
A,obj_nc,8,t2,arm_clear_0.12_open,auc,0.6444797996373561,5311
A,obj_nc,8,__prevalence,arm_clear_0.12_open,rate,0.11090189963579178,5311
A,obj_nc,8,clock_causal,arm_clear_0.20,auc,0.7049851525188031,4299
A,obj_nc,8,clock_rich,arm_clear_0.20,auc,0.7573277634325427,4299
A,obj_nc,8,route,arm_clear_0.20,auc,0.6621152094512165,4299
A,obj_nc,8,t1,arm_clear_0.20,auc,0.7301248621737284,4299
A,obj_nc,8,t1+route,arm_clear_0.20,auc,0.7432507640106631,4299
A,obj_nc,8,t2,arm_clear_0.20,auc,0.7094702993602797,4299
A,obj_nc,8,__prevalence,arm_clear_0.20,rate,0.07955338805913925,4299
A,obj_gt_arm,1,clock_causal,arm_clear_0.12,auc,0.4989756505765788,7870
A,obj_gt_arm,1,clock_rich,arm_clear_0.12,auc,0.5629526364870354,7870
A,obj_gt_arm,1,route,arm_clear_0.12,auc,0.45888604389597093,7870
A,obj_gt_arm,1,t1,arm_clear_0.12,auc,0.7065619488405657,7870
A,obj_gt_arm,1,t1+route,arm_clear_0.12,auc,0.6879317556353246,7870
A,obj_gt_arm,1,t2,arm_clear_0.12,auc,0.2706389895897391,7870
A,obj_gt_arm,1,__prevalence,arm_clear_0.12,rate,0.0016518424963578582,7870
A,obj_gt_arm,1,clock_causal,arm_clear_0.12_open,auc,0.8230470076902944,5945
A,obj_gt_arm,1,clock_rich,arm_clear_0.12_open,auc,0.7814617824108878,5945
A,obj_gt_arm,1,route,arm_clear_0.12_open,auc,0.7249093239483155,5945
A,obj_gt_arm,1,t1,arm_clear_0.12_open,auc,0.16180002171770327,5945
A,obj_gt_arm,1,t1+route,arm_clear_0.12_open,auc,0.4038706237435752,5945
A,obj_gt_arm,1,t2,arm_clear_0.12_open,auc,0.3079364979925046,5945
A,obj_gt_arm,1,__prevalence,arm_clear_0.12_open,rate,0.001009251456707716,5945
A,obj_gt_arm,1,clock_causal,arm_clear_0.20,auc,0.2888872892914952,4909
A,obj_gt_arm,1,clock_rich,arm_clear_0.20,auc,0.33274040564559443,4909
A,obj_gt_arm,1,route,arm_clear_0.20,auc,0.4706544629690127,4909
A,obj_gt_arm,1,t1,arm_clear_0.20,auc,0.5395203607215169,4909
A,obj_gt_arm,1,t1+route,arm_clear_0.20,auc,0.4179738761136428,4909
A,obj_gt_arm,1,t2,arm_clear_0.20,auc,0.0004332755632582322,4909
A,obj_gt_arm,1,__prevalence,arm_clear_0.20,rate,0.00040741494740359485,4909
A,obj_gt_arm,2,clock_causal,arm_clear_0.12,auc,0.5946378950466529,7742
A,obj_gt_arm,2,clock_rich,arm_clear_0.12,auc,0.7917014181282427,7742
A,obj_gt_arm,2,route,arm_clear_0.12,auc,0.49492355254046855,7742
A,obj_gt_arm,2,t1,arm_clear_0.12,auc,0.7397406682372696,7742
A,obj_gt_arm,2,t1+route,arm_clear_0.12,auc,0.6494464420738943,7742
A,obj_gt_arm,2,t2,arm_clear_0.12,auc,0.5810726416348699,7742
A,obj_gt_arm,2,__prevalence,arm_clear_0.12,rate,0.0005166623741388321,7742
A,obj_gt_arm,2,clock_causal,arm_clear_0.12_open,auc,0.6450983623790002,5833
A,obj_gt_arm,2,clock_rich,arm_clear_0.12_open,auc,0.8884938205718379,5833
A,obj_gt_arm,2,route,arm_clear_0.12_open,auc,0.6348863596906171,5833
A,obj_gt_arm,2,t1,arm_clear_0.12_open,auc,0.6792974768107938,5833
A,obj_gt_arm,2,t1+route,arm_clear_0.12_open,auc,0.6500036387349759,5833
A,obj_gt_arm,2,t2,arm_clear_0.12_open,auc,0.6644313418275202,5833
A,obj_gt_arm,2,__prevalence,arm_clear_0.12_open,rate,0.0005143150920048356,5833
A,obj_gt_arm,4,clock_causal,arm_clear_0.12,auc,0.29392926757140025,7489
A,obj_gt_arm,4,clock_rich,arm_clear_0.12,auc,0.8537413564851981,7489
A,obj_gt_arm,4,route,arm_clear_0.12,auc,0.6336533556848387,7489
A,obj_gt_arm,4,t1,arm_clear_0.12,auc,0.9123979669536927,7489
A,obj_gt_arm,4,t1+route,arm_clear_0.12,auc,0.8845648702992642,7489
A,obj_gt_arm,4,t2,arm_clear_0.12,auc,0.906538277600903,7489
A,obj_gt_arm,4,__prevalence,arm_clear_0.12,rate,0.0020029377192258835,7489
A,obj_gt_arm,4,clock_causal,arm_clear_0.12_open,auc,0.24588680504535118,5621
A,obj_gt_arm,4,clock_rich,arm_clear_0.12_open,auc,0.87130377303201,5621
A,obj_gt_arm,4,route,arm_clear_0.12_open,auc,0.632273730807523,5621
A,obj_gt_arm,4,t1,arm_clear_0.12_open,auc,0.9337754627756296,5621
A,obj_gt_arm,4,t1+route,arm_clear_0.12_open,auc,0.8946849226101743,5621
A,obj_gt_arm,4,t2,arm_clear_0.12_open,auc,0.9169295878887058,5621
A,obj_gt_arm,4,__prevalence,arm_clear_0.12_open,rate,0.0026685642078518867,5621
A,obj_gt_arm,8,clock_causal,arm_clear_0.12,auc,0.5093645140957476,6974
A,obj_gt_arm,8,clock_rich,arm_clear_0.12,auc,0.8701524036899102,6974
A,obj_gt_arm,8,route,arm_clear_0.12,auc,0.6838568679059337,6974
A,obj_gt_arm,8,t1,arm_clear_0.12,auc,0.9139270819861899,6974
A,obj_gt_arm,8,t1+route,arm_clear_0.12,auc,0.8920681735723851,6974
A,obj_gt_arm,8,t2,arm_clear_0.12,auc,0.8867479341767512,6974
A,obj_gt_arm,8,__prevalence,arm_clear_0.12,rate,0.1309148222208023,6974
A,obj_gt_arm,8,clock_causal,arm_clear_0.12_open,auc,0.4310877147948141,5311
A,obj_gt_arm,8,clock_rich,arm_clear_0.12_open,auc,0.8742795101102103,5311
A,obj_gt_arm,8,route,arm_clear_0.12_open,auc,0.7102648764354504,5311
A,obj_gt_arm,8,t1,arm_clear_0.12_open,auc,0.9026003994114569,5311
A,obj_gt_arm,8,t1+route,arm_clear_0.12_open,auc,0.8791082277921881,5311
A,obj_gt_arm,8,t2,arm_clear_0.12_open,auc,0.8765219143956733,5311
A,obj_gt_arm,8,__prevalence,arm_clear_0.12_open,rate,0.17134249210357666,5311
A,obj_gt_arm,8,clock_causal,arm_clear_0.20,auc,0.33503126112866755,4299
A,obj_gt_arm,8,clock_rich,arm_clear_0.20,auc,0.7751288677681395,4299
A,obj_gt_arm,8,route,arm_clear_0.20,auc,0.5326351564931122,4299
A,obj_gt_arm,8,t1,arm_clear_0.20,auc,0.9068090178834969,4299
A,obj_gt_arm,8,t1+route,arm_clear_0.20,auc,0.8608980505264653,4299
A,obj_gt_arm,8,t2,arm_clear_0.20,auc,0.8399146860624442,4299
A,obj_gt_arm,8,__prevalence,arm_clear_0.20,rate,0.05117469280958176,4299
A,obj_disp,1,clock_causal,arm_clear_0.12,r2,-50.98976516723633,7870
A,obj_disp,1,clock_rich,arm_clear_0.12,r2,-22.965717315673828,7870
A,obj_disp,1,route,arm_clear_0.12,r2,-67.21589660644531,7870
A,obj_disp,1,t1,arm_clear_0.12,r2,-25.928346633911133,7870
A,obj_disp,1,t1+route,arm_clear_0.12,r2,-21.915332794189453,7870
A,obj_disp,1,t2,arm_clear_0.12,r2,-9.995614051818848,7870
A,obj_disp,1,clock_causal,arm_clear_0.12_open,r2,-2558.313720703125,5945
A,obj_disp,1,clock_rich,arm_clear_0.12_open,r2,-523.2298583984375,5945
A,obj_disp,1,route,arm_clear_0.12_open,r2,-3372.524169921875,5945
A,obj_disp,1,t1,arm_clear_0.12_open,r2,-583.9276733398438,5945
A,obj_disp,1,t1+route,arm_clear_0.12_open,r2,-441.9580078125,5945
A,obj_disp,1,t2,arm_clear_0.12_open,r2,-161.74069213867188,5945
A,obj_disp,1,clock_causal,arm_clear_0.20,r2,-21835.05078125,4909
A,obj_disp,1,clock_rich,arm_clear_0.20,r2,-4707.1201171875,4909
A,obj_disp,1,route,arm_clear_0.20,r2,-25808.53515625,4909
A,obj_disp,1,t1,arm_clear_0.20,r2,-10725.7138671875,4909
A,obj_disp,1,t1+route,arm_clear_0.20,r2,-10282.650390625,4909
A,obj_disp,1,t2,arm_clear_0.20,r2,-3902.46044921875,4909
A,obj_disp,2,clock_causal,arm_clear_0.12,r2,-131.22193908691406,7742
A,obj_disp,2,clock_rich,arm_clear_0.12,r2,-56.860084533691406,7742
A,obj_disp,2,route,arm_clear_0.12,r2,-165.16128540039062,7742
A,obj_disp,2,t1,arm_clear_0.12,r2,-63.00242233276367,7742
A,obj_disp,2,t1+route,arm_clear_0.12,r2,-51.760982513427734,7742
A,obj_disp,2,t2,arm_clear_0.12,r2,-50.25285720825195,7742
A,obj_disp,2,clock_causal,arm_clear_0.12_open,r2,-385.7601318359375,5833
A,obj_disp,2,clock_rich,arm_clear_0.12_open,r2,-122.11199951171875,5833
A,obj_disp,2,route,arm_clear_0.12_open,r2,-492.7127685546875,5833
A,obj_disp,2,t1,arm_clear_0.12_open,r2,-97.72496032714844,5833
A,obj_disp,2,t1+route,arm_clear_0.12_open,r2,-77.22834777832031,5833
A,obj_disp,2,t2,arm_clear_0.12_open,r2,-69.08995819091797,5833
A,obj_disp,2,clock_causal,arm_clear_0.20,r2,-36858.30078125,4833
A,obj_disp,2,clock_rich,arm_clear_0.20,r2,-7614.896484375,4833
A,obj_disp,2,route,arm_clear_0.20,r2,-41049.171875,4833
A,obj_disp,2,t1,arm_clear_0.20,r2,-13903.77734375,4833
A,obj_disp,2,t1+route,arm_clear_0.20,r2,-14597.0546875,4833
A,obj_disp,2,t2,arm_clear_0.20,r2,-13828.6240234375,4833
A,obj_disp,4,clock_causal,arm_clear_0.12,r2,-116.1510238647461,7489
A,obj_disp,4,clock_rich,arm_clear_0.12,r2,-47.081581115722656,7489
A,obj_disp,4,route,arm_clear_0.12,r2,-129.82406616210938,7489
A,obj_disp,4,t1,arm_clear_0.12,r2,-50.45535659790039,7489
A,obj_disp,4,t1+route,arm_clear_0.12,r2,-42.874454498291016,7489
A,obj_disp,4,t2,arm_clear_0.12,r2,-58.48217010498047,7489
A,obj_disp,4,clock_causal,arm_clear_0.12_open,r2,-107.41133880615234,5621
A,obj_disp,4,clock_rich,arm_clear_0.12_open,r2,-31.79306983947754,5621
A,obj_disp,4,route,arm_clear_0.12_open,r2,-126.49139404296875,5621
A,obj_disp,4,t1,arm_clear_0.12_open,r2,-30.38273811340332,5621
A,obj_disp,4,t1+route,arm_clear_0.12_open,r2,-24.81420135498047,5621
A,obj_disp,4,t2,arm_clear_0.12_open,r2,-38.718528747558594,5621
A,obj_disp,4,clock_causal,arm_clear_0.20,r2,-526.0253295898438,4666
A,obj_disp,4,clock_rich,arm_clear_0.20,r2,-125.36264038085938,4666
A,obj_disp,4,route,arm_clear_0.20,r2,-520.4483642578125,4666
A,obj_disp,4,t1,arm_clear_0.20,r2,-198.50021362304688,4666
A,obj_disp,4,t1+route,arm_clear_0.20,r2,-182.16807556152344,4666
A,obj_disp,4,t2,arm_clear_0.20,r2,-159.8103790283203,4666
A,obj_disp,8,clock_causal,arm_clear_0.12,r2,-11.035231590270996,6974
A,obj_disp,8,clock_rich,arm_clear_0.12,r2,-3.4408836364746094,6974
A,obj_disp,8,route,arm_clear_0.12,r2,-11.337776184082031,6974
A,obj_disp,8,t1,arm_clear_0.12,r2,-4.174436569213867,6974
A,obj_disp,8,t1+route,arm_clear_0.12,r2,-4.101068019866943,6974
A,obj_disp,8,t2,arm_clear_0.12,r2,-2.1871728897094727,6974
A,obj_disp,8,clock_causal,arm_clear_0.12_open,r2,-7.8311309814453125,5311
A,obj_disp,8,clock_rich,arm_clear_0.12_open,r2,-2.3775665760040283,5311
A,obj_disp,8,route,arm_clear_0.12_open,r2,-6.78138542175293,5311
A,obj_disp,8,t1,arm_clear_0.12_open,r2,-2.403467893600464,5311
A,obj_disp,8,t1+route,arm_clear_0.12_open,r2,-2.2412636280059814,5311
A,obj_disp,8,t2,arm_clear_0.12_open,r2,-1.416023850440979,5311
A,obj_disp,8,clock_causal,arm_clear_0.20,r2,-45.95354080200195,4299
A,obj_disp,8,clock_rich,arm_clear_0.20,r2,-5.251934051513672,4299
A,obj_disp,8,route,arm_clear_0.20,r2,-43.67331314086914,4299
A,obj_disp,8,t1,arm_clear_0.20,r2,-11.762744903564453,4299
A,obj_disp,8,t1+route,arm_clear_0.20,r2,-11.47351360321045,4299
A,obj_disp,8,t2,arm_clear_0.20,r2,-7.962154865264893,4299
A,obj_disp_p1,1,clock_causal,arm_clear_0.12,r2,-4166.25634765625,7870
A,obj_disp_p1,1,clock_rich,arm_clear_0.12,r2,-685.8909912109375,7870
A,obj_disp_p1,1,route,arm_clear_0.12,r2,-2788.575927734375,7870
A,obj_disp_p1,1,t1,arm_clear_0.12,r2,-3808.03271484375,7870
A,obj_disp_p1,1,t1+route,arm_clear_0.12,r2,-3387.828369140625,7870
A,obj_disp_p1,1,t2,arm_clear_0.12,r2,-345.04144287109375,7870
A,obj_disp_p1,1,clock_causal,arm_clear_0.12_open,r2,-2390.62255859375,5945
A,obj_disp_p1,1,clock_rich,arm_clear_0.12_open,r2,-365.48687744140625,5945
A,obj_disp_p1,1,route,arm_clear_0.12_open,r2,-1729.9715576171875,5945
A,obj_disp_p1,1,t1,arm_clear_0.12_open,r2,-1516.7218017578125,5945
A,obj_disp_p1,1,t1+route,arm_clear_0.12_open,r2,-1309.3828125,5945
A,obj_disp_p1,1,t2,arm_clear_0.12_open,r2,-292.4209289550781,5945
A,obj_disp_p1,1,clock_causal,arm_clear_0.20,r2,-939226234880.0,4909
A,obj_disp_p1,1,clock_rich,arm_clear_0.20,r2,-155737374720.0,4909
A,obj_disp_p1,1,route,arm_clear_0.20,r2,-604283076608.0,4909
A,obj_disp_p1,1,t1,arm_clear_0.20,r2,-941659521024.0,4909
A,obj_disp_p1,1,t1+route,arm_clear_0.20,r2,-792791220224.0,4909
A,obj_disp_p1,1,t2,arm_clear_0.20,r2,-73134497792.0,4909
A,obj_disp_p1,2,clock_causal,arm_clear_0.12,r2,-4543.6630859375,7742
A,obj_disp_p1,2,clock_rich,arm_clear_0.12,r2,-746.9865112304688,7742
A,obj_disp_p1,2,route,arm_clear_0.12,r2,-2781.603271484375,7742
A,obj_disp_p1,2,t1,arm_clear_0.12,r2,-3667.31884765625,7742
A,obj_disp_p1,2,t1+route,arm_clear_0.12,r2,-3398.4931640625,7742
A,obj_disp_p1,2,t2,arm_clear_0.12,r2,-675.0397338867188,7742
A,obj_disp_p1,2,clock_causal,arm_clear_0.12_open,r2,-2441.0537109375,5833
A,obj_disp_p1,2,clock_rich,arm_clear_0.12_open,r2,-317.8164367675781,5833
A,obj_disp_p1,2,route,arm_clear_0.12_open,r2,-1760.9686279296875,5833
A,obj_disp_p1,2,t1,arm_clear_0.12_open,r2,-1283.72412109375,5833
A,obj_disp_p1,2,t1+route,arm_clear_0.12_open,r2,-1333.35888671875,5833
A,obj_disp_p1,2,t2,arm_clear_0.12_open,r2,-624.53955078125,5833
A,obj_disp_p1,2,clock_causal,arm_clear_0.20,r2,-2698929242112.0,4833
A,obj_disp_p1,2,clock_rich,arm_clear_0.20,r2,-472862294016.0,4833
A,obj_disp_p1,2,route,arm_clear_0.20,r2,-1372165505024.0,4833
A,obj_disp_p1,2,t1,arm_clear_0.20,r2,-1244836659200.0,4833
A,obj_disp_p1,2,t1+route,arm_clear_0.20,r2,-1231660122112.0,4833
A,obj_disp_p1,2,t2,arm_clear_0.20,r2,-288379240448.0,4833
A,obj_disp_p1,4,clock_causal,arm_clear_0.12,r2,-591.9766235351562,7489
A,obj_disp_p1,4,clock_rich,arm_clear_0.12,r2,-103.5106430053711,7489
A,obj_disp_p1,4,route,arm_clear_0.12,r2,-379.9254455566406,7489
A,obj_disp_p1,4,t1,arm_clear_0.12,r2,-450.50360107421875,7489
A,obj_disp_p1,4,t1+route,arm_clear_0.12,r2,-404.92120361328125,7489
A,obj_disp_p1,4,t2,arm_clear_0.12,r2,-242.1131591796875,7489
A,obj_disp_p1,4,clock_causal,arm_clear_0.12_open,r2,-279.5251159667969,5621
A,obj_disp_p1,4,clock_rich,arm_clear_0.12_open,r2,-33.167667388916016,5621
A,obj_disp_p1,4,route,arm_clear_0.12_open,r2,-265.8374938964844,5621
A,obj_disp_p1,4,t1,arm_clear_0.12_open,r2,-163.73081970214844,5621
A,obj_disp_p1,4,t1+route,arm_clear_0.12_open,r2,-177.6866912841797,5621
A,obj_disp_p1,4,t2,arm_clear_0.12_open,r2,-111.58621215820312,5621
A,obj_disp_p1,4,clock_causal,arm_clear_0.20,r2,-5163.08056640625,4666
A,obj_disp_p1,4,clock_rich,arm_clear_0.20,r2,-902.9514770507812,4666
A,obj_disp_p1,4,route,arm_clear_0.20,r2,-3174.0947265625,4666
A,obj_disp_p1,4,t1,arm_clear_0.20,r2,-2356.6015625,4666
A,obj_disp_p1,4,t1+route,arm_clear_0.20,r2,-2322.361083984375,4666
A,obj_disp_p1,4,t2,arm_clear_0.20,r2,-1714.900390625,4666
A,obj_disp_p1,8,clock_causal,arm_clear_0.12,r2,-3.653249502182007,6974
A,obj_disp_p1,8,clock_rich,arm_clear_0.12,r2,-0.07439512014389038,6974
A,obj_disp_p1,8,route,arm_clear_0.12,r2,-2.4768426418304443,6974
A,obj_disp_p1,8,t1,arm_clear_0.12,r2,-6.559652805328369,6974
A,obj_disp_p1,8,t1+route,arm_clear_0.12,r2,-6.202895164489746,6974
A,obj_disp_p1,8,t2,arm_clear_0.12,r2,-6.913883209228516,6974
A,obj_disp_p1,8,clock_causal,arm_clear_0.12_open,r2,-1.5681419372558594,5311
A,obj_disp_p1,8,clock_rich,arm_clear_0.12_open,r2,0.3688282370567322,5311
A,obj_disp_p1,8,route,arm_clear_0.12_open,r2,-1.5364786386489868,5311
A,obj_disp_p1,8,t1,arm_clear_0.12_open,r2,-4.596956253051758,5311
A,obj_disp_p1,8,t1+route,arm_clear_0.12_open,r2,-4.563027858734131,5311
A,obj_disp_p1,8,t2,arm_clear_0.12_open,r2,-4.6722283363342285,5311
A,obj_disp_p1,8,clock_causal,arm_clear_0.20,r2,-52.055511474609375,4299
A,obj_disp_p1,8,clock_rich,arm_clear_0.20,r2,-6.3430867195129395,4299
A,obj_disp_p1,8,route,arm_clear_0.20,r2,-34.49126052856445,4299
A,obj_disp_p1,8,t1,arm_clear_0.20,r2,-141.10279846191406,4299
A,obj_disp_p1,8,t1+route,arm_clear_0.20,r2,-142.1062774658203,4299
A,obj_disp_p1,8,t2,arm_clear_0.20,r2,-115.5311279296875,4299
A,obj_disp_p2,1,clock_causal,arm_clear_0.12,r2,-13060739072.0,7870
