corpus,group,relative,concordant,pairs,n_events,auc_trap_high,event_kind,signal,tier,variant
A,w00_s001,-1,25.0,39,13,0.6410256410256411,trap,lag_periodicity,F0_router_probability,raw
A,w00_s002,-1,50.0,64,8,0.78125,trap,lag_periodicity,F0_router_probability,raw
A,w00_s003,-1,35.0,38,13,0.9210526315789473,trap,lag_periodicity,F0_router_probability,raw
A,w00_s004,-1,46.0,63,8,0.7301587301587301,trap,lag_periodicity,F0_router_probability,raw
A,w00_s005,-1,39.0,53,8,0.7358490566037735,trap,lag_periodicity,F0_router_probability,raw
A,w01_s000,-1,9.0,15,15,0.6,trap,lag_periodicity,F0_router_probability,raw
A,w02_s000,-1,8.0,15,15,0.5333333333333333,trap,lag_periodicity,F0_router_probability,raw
A,w02_s001,-1,24.0,27,14,0.8888888888888888,trap,lag_periodicity,F0_router_probability,raw
A,w02_s002,-1,35.0,39,13,0.8974358974358975,trap,lag_periodicity,F0_router_probability,raw
A,w02_s003,-1,27.0,59,10,0.4576271186440678,trap,lag_periodicity,F0_router_probability,raw
A,w03_s004,-1,0.0,3,2,0.0,trap,lag_periodicity,F0_router_probability,raw
A,w03_s005,-1,12.0,14,1,0.8571428571428571,trap,lag_periodicity,F0_router_probability,raw
A,w00_s000,0,22.0,54,6,0.4074074074074074,trap,lag_periodicity,F0_router_probability,raw
A,w00_s001,0,13.0,39,13,0.3333333333333333,trap,lag_periodicity,F0_router_probability,raw
A,w00_s002,0,32.0,64,8,0.5,trap,lag_periodicity,F0_router_probability,raw
A,w00_s003,0,21.0,38,13,0.5526315789473685,trap,lag_periodicity,F0_router_probability,raw
A,w00_s004,0,32.0,63,8,0.5079365079365079,trap,lag_periodicity,F0_router_probability,raw
A,w00_s005,0,30.0,53,8,0.5660377358490566,trap,lag_periodicity,F0_router_probability,raw
A,w01_s000,0,4.0,15,15,0.26666666666666666,trap,lag_periodicity,F0_router_probability,raw
A,w02_s000,0,6.0,15,15,0.4,trap,lag_periodicity,F0_router_probability,raw
A,w02_s001,0,22.0,26,14,0.8461538461538461,trap,lag_periodicity,F0_router_probability,raw
A,w02_s002,0,33.0,39,13,0.8461538461538461,trap,lag_periodicity,F0_router_probability,raw
A,w02_s003,0,15.0,59,10,0.2542372881355932,trap,lag_periodicity,F0_router_probability,raw
A,w03_s004,0,0.0,2,2,0.0,trap,lag_periodicity,F0_router_probability,raw
A,w03_s005,0,13.0,14,1,0.9285714285714286,trap,lag_periodicity,F0_router_probability,raw
A,w00_s000,1,7.0,54,6,0.12962962962962962,trap,lag_periodicity,F0_router_probability,raw
A,w00_s001,1,1.0,39,13,0.02564102564102564,trap,lag_periodicity,F0_router_probability,raw
A,w00_s002,1,11.0,64,8,0.171875,trap,lag_periodicity,F0_router_probability,raw
A,w00_s003,1,12.0,38,13,0.3157894736842105,trap,lag_periodicity,F0_router_probability,raw
A,w00_s004,1,13.0,62,8,0.20967741935483872,trap,lag_periodicity,F0_router_probability,raw
A,w00_s005,1,26.0,53,8,0.49056603773584906,trap,lag_periodicity,F0_router_probability,raw
A,w01_s000,1,3.0,15,15,0.2,trap,lag_periodicity,F0_router_probability,raw
A,w02_s000,1,2.0,15,15,0.13333333333333333,trap,lag_periodicity,F0_router_probability,raw
A,w02_s001,1,17.0,26,14,0.6538461538461539,trap,lag_periodicity,F0_router_probability,raw
A,w02_s002,1,20.0,39,13,0.5128205128205128,trap,lag_periodicity,F0_router_probability,raw
A,w02_s003,1,2.0,59,10,0.03389830508474576,trap,lag_periodicity,F0_router_probability,raw
A,w03_s004,1,0.0,2,2,0.0,trap,lag_periodicity,F0_router_probability,raw
A,w03_s005,1,13.0,14,1,0.9285714285714286,trap,lag_periodicity,F0_router_probability,raw
A,w00_s000,2,4.0,54,6,0.07407407407407407,trap,lag_periodicity,F0_router_probability,raw
A,w00_s001,2,0.0,39,13,0.0,trap,lag_periodicity,F0_router_probability,raw
A,w00_s002,2,3.0,64,8,0.046875,trap,lag_periodicity,F0_router_probability,raw
A,w00_s003,2,10.0,38,13,0.2631578947368421,trap,lag_periodicity,F0_router_probability,raw
A,w00_s004,2,4.0,60,8,0.06666666666666667,trap,lag_periodicity,F0_router_probability,raw
A,w00_s005,2,15.0,51,8,0.29411764705882354,trap,lag_periodicity,F0_router_probability,raw
A,w01_s000,2,1.0,15,15,0.06666666666666667,trap,lag_periodicity,F0_router_probability,raw
A,w02_s000,2,6.0,15,15,0.4,trap,lag_periodicity,F0_router_probability,raw
A,w02_s001,2,16.0,26,14,0.6153846153846154,trap,lag_periodicity,F0_router_probability,raw
A,w02_s002,2,19.0,39,13,0.48717948717948717,trap,lag_periodicity,F0_router_probability,raw
A,w02_s003,2,0.0,59,10,0.0,trap,lag_periodicity,F0_router_probability,raw
A,w03_s004,2,1.0,2,2,0.5,trap,lag_periodicity,F0_router_probability,raw
A,w03_s005,2,4.0,9,1,0.4444444444444444,trap,lag_periodicity,F0_router_probability,raw
A,w00_s000,3,4.0,54,6,0.07407407407407407,trap,lag_periodicity,F0_router_probability,raw
A,w00_s001,3,1.0,39,13,0.02564102564102564,trap,lag_periodicity,F0_router_probability,raw
A,w00_s002,3,2.0,64,8,0.03125,trap,lag_periodicity,F0_router_probability,raw
A,w00_s003,3,10.0,37,13,0.2702702702702703,trap,lag_periodicity,F0_router_probability,raw
A,w00_s004,3,6.0,60,8,0.1,trap,lag_periodicity,F0_router_probability,raw
A,w00_s005,3,15.0,50,8,0.3,trap,lag_periodicity,F0_router_probability,raw
A,w01_s000,3,0.0,15,15,0.0,trap,lag_periodicity,F0_router_probability,raw
A,w02_s000,3,8.0,15,15,0.5333333333333333,trap,lag_periodicity,F0_router_probability,raw
A,w02_s001,3,13.0,25,13,0.52,trap,lag_periodicity,F0_router_probability,raw
A,w02_s002,3,18.0,38,13,0.47368421052631576,trap,lag_periodicity,F0_router_probability,raw
A,w02_s003,3,3.0,58,10,0.05172413793103448,trap,lag_periodicity,F0_router_probability,raw
A,w03_s004,3,2.0,2,2,1.0,trap,lag_periodicity,F0_router_probability,raw
A,w03_s005,3,2.0,5,1,0.4,trap,lag_periodicity,F0_router_probability,raw
A,w00_s000,4,23.0,54,6,0.42592592592592593,trap,lag_periodicity,F0_router_probability,raw
A,w00_s001,4,11.0,39,13,0.28205128205128205,trap,lag_periodicity,F0_router_probability,raw
A,w00_s002,4,11.0,64,8,0.171875,trap,lag_periodicity,F0_router_probability,raw
A,w00_s003,4,12.0,37,13,0.32432432432432434,trap,lag_periodicity,F0_router_probability,raw
A,w00_s004,4,17.0,60,8,0.2833333333333333,trap,lag_periodicity,F0_router_probability,raw
A,w00_s005,4,13.0,45,7,0.28888888888888886,trap,lag_periodicity,F0_router_probability,raw
A,w01_s000,4,1.0,15,15,0.06666666666666667,trap,lag_periodicity,F0_router_probability,raw
A,w02_s000,4,10.0,15,15,0.6666666666666666,trap,lag_periodicity,F0_router_probability,raw
A,w02_s001,4,10.0,24,12,0.4166666666666667,trap,lag_periodicity,F0_router_probability,raw
A,w02_s002,4,15.0,38,13,0.39473684210526316,trap,lag_periodicity,F0_router_probability,raw
A,w02_s003,4,7.0,54,9,0.12962962962962962,trap,lag_periodicity,F0_router_probability,raw
A,w03_s004,4,1.0,2,2,0.5,trap,lag_periodicity,F0_router_probability,raw
A,w03_s005,4,0.0,1,1,0.0,trap,lag_periodicity,F0_router_probability,raw
A,w00_s000,-8,51.0,60,6,0.85,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-8,23.0,39,13,0.5897435897435898,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-8,42.0,64,8,0.65625,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-8,23.0,39,13,0.5897435897435898,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-8,45.0,64,8,0.703125,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-8,42.0,63,8,0.6666666666666666,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-8,8.0,15,15,0.5333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-8,5.0,15,15,0.3333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-8,18.0,28,14,0.6428571428571429,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-8,15.0,39,13,0.38461538461538464,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-8,29.0,60,10,0.48333333333333334,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s001,-8,11.0,15,1,0.7333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s002,-8,0.0,1,1,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s003,-8,9.0,15,1,0.6,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-8,21.0,25,2,0.84,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-8,9.0,23,2,0.391304347826087,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,-7,41.0,60,6,0.6833333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-7,18.0,39,13,0.46153846153846156,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-7,31.0,64,8,0.484375,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-7,19.0,39,13,0.48717948717948717,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-7,33.0,64,8,0.515625,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-7,39.0,62,8,0.6290322580645161,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-7,11.0,15,15,0.7333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-7,7.0,15,15,0.4666666666666667,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-7,19.0,28,14,0.6785714285714286,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-7,17.0,39,13,0.4358974358974359,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-7,36.0,60,10,0.6,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s001,-7,8.0,13,1,0.6153846153846154,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s003,-7,3.0,13,1,0.23076923076923078,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-7,11.0,19,2,0.5789473684210527,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-7,0.0,19,2,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,-6,28.0,58,6,0.4827586206896552,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-6,16.0,39,13,0.41025641025641024,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-6,27.0,64,8,0.421875,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-6,17.0,39,13,0.4358974358974359,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-6,27.0,64,8,0.421875,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-6,36.0,59,8,0.6101694915254238,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-6,13.0,15,15,0.8666666666666667,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-6,12.0,15,15,0.8,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-6,18.0,28,14,0.6428571428571429,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-6,19.0,39,13,0.48717948717948717,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-6,39.0,60,10,0.65,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s001,-6,3.0,9,1,0.3333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s003,-6,2.0,6,1,0.3333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-6,3.0,13,2,0.23076923076923078,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-6,0.0,15,2,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,-5,28.0,58,6,0.4827586206896552,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-5,20.0,39,13,0.5128205128205128,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-5,31.0,64,8,0.484375,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-5,20.0,39,13,0.5128205128205128,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-5,31.0,64,8,0.484375,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-5,43.0,59,8,0.7288135593220338,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-5,14.0,15,15,0.9333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-5,11.0,15,15,0.7333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-5,19.0,28,14,0.6785714285714286,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-5,17.0,39,13,0.4358974358974359,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-5,48.0,60,10,0.8,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s001,-5,0.0,3,1,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s003,-5,0.0,2,1,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-5,1.0,8,2,0.125,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-5,8.0,15,2,0.5333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,-4,44.0,57,6,0.7719298245614035,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-4,31.0,39,13,0.7948717948717948,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-4,42.0,64,8,0.65625,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-4,25.0,39,13,0.6410256410256411,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-4,42.0,64,8,0.65625,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-4,44.0,58,8,0.7586206896551724,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-4,15.0,15,15,1.0,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-4,13.0,15,15,0.8666666666666667,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-4,15.0,28,14,0.5357142857142857,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-4,21.0,39,13,0.5384615384615384,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-4,51.0,60,10,0.85,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s001,-4,0.0,1,1,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-4,2.0,4,2,0.5,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-4,7.0,15,2,0.4666666666666667,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,-3,51.0,56,6,0.9107142857142857,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-3,39.0,39,13,1.0,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-3,56.0,64,8,0.875,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-3,25.0,39,13,0.6410256410256411,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-3,56.0,64,8,0.875,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-3,41.0,57,8,0.7192982456140351,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-3,15.0,15,15,1.0,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-3,10.0,15,15,0.6666666666666666,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-3,15.0,28,14,0.5357142857142857,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-3,27.0,39,13,0.6923076923076923,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-3,55.0,59,10,0.9322033898305084,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s001,-3,0.0,1,1,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-3,4.0,4,2,1.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-3,10.0,14,1,0.7142857142857143,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,-2,51.0,56,6,0.9107142857142857,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-2,39.0,39,13,1.0,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-2,61.0,64,8,0.953125,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-2,26.0,39,13,0.6666666666666666,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-2,57.0,63,8,0.9047619047619048,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-2,42.0,53,8,0.7924528301886793,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-2,15.0,15,15,1.0,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-2,10.0,15,15,0.6666666666666666,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-2,13.0,28,14,0.4642857142857143,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-2,29.0,39,13,0.7435897435897436,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-2,58.0,59,10,0.9830508474576272,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s001,-2,1.0,1,1,1.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-2,1.0,3,2,0.3333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-2,11.0,14,1,0.7857142857142857,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,-1,48.0,54,6,0.8888888888888888,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,-1,36.0,39,13,0.9230769230769231,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,-1,58.0,64,8,0.90625,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,-1,25.0,38,13,0.6578947368421053,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,-1,55.0,63,8,0.873015873015873,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,-1,41.0,53,8,0.7735849056603774,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,-1,14.0,15,15,0.9333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,-1,7.0,15,15,0.4666666666666667,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,-1,11.0,27,14,0.4074074074074074,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,-1,26.0,39,13,0.6666666666666666,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,-1,51.0,59,10,0.864406779661017,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,-1,0.0,3,2,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,-1,10.0,14,1,0.7142857142857143,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,0,42.0,54,6,0.7777777777777778,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,0,29.0,39,13,0.7435897435897436,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,0,47.0,64,8,0.734375,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,0,23.0,38,13,0.6052631578947368,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,0,53.0,63,8,0.8412698412698413,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,0,40.0,53,8,0.7547169811320755,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,0,14.0,15,15,0.9333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,0,5.0,15,15,0.3333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,0,13.0,26,14,0.5,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,0,26.0,39,13,0.6666666666666666,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,0,49.0,59,10,0.8305084745762712,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,0,0.0,2,2,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,0,10.0,14,1,0.7142857142857143,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,1,38.0,54,6,0.7037037037037037,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,1,16.0,39,13,0.41025641025641024,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,1,39.0,64,8,0.609375,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,1,18.0,38,13,0.47368421052631576,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,1,38.0,62,8,0.6129032258064516,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s005,1,39.0,53,8,0.7358490566037735,trap,late_flow_volatility,F0_router_probability,raw
A,w01_s000,1,13.0,15,15,0.8666666666666667,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s000,1,5.0,15,15,0.3333333333333333,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s001,1,11.0,26,14,0.4230769230769231,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s002,1,24.0,39,13,0.6153846153846154,trap,late_flow_volatility,F0_router_probability,raw
A,w02_s003,1,47.0,59,10,0.7966101694915254,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s004,1,0.0,2,2,0.0,trap,late_flow_volatility,F0_router_probability,raw
A,w03_s005,1,6.0,14,1,0.42857142857142855,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s000,2,31.0,54,6,0.5740740740740741,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s001,2,8.0,39,13,0.20512820512820512,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s002,2,26.0,64,8,0.40625,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s003,2,15.0,38,13,0.39473684210526316,trap,late_flow_volatility,F0_router_probability,raw
A,w00_s004,2,28.0,60,8,0.4666666666666667,trap,late_flow_volatility,F0_router_probability,raw
