corpus,event_kind,signal,tier,variant,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
A,trap,late_flow_exec_churn,F2_actual_dispatch,raw,-1,0.4699792960662526,0.5300207039337475,event_low,0.3865356699301602,0.5577460687960688,13,126,483,,,
A,trap,late_flow_exec_churn,F2_actual_dispatch,raw,0,0.5031185031185031,0.5031185031185031,event_high,0.4,0.6149140476428785,13,126,481,0.9690154922538731,1.0,0.25614754098360654
A,trap,late_flow_exec_churn,F2_actual_dispatch,raw,1,0.36666666666666664,0.6333333333333333,event_low,0.24155396327810122,0.483132911392405,13,126,480,,,
A,trap,late_flow_exec_churn,F2_actual_dispatch,raw,2,0.3205944798301486,0.6794055201698515,event_low,0.22735234128070247,0.4035829623199768,13,126,471,,,
A,trap,late_flow_exec_churn,F2_actual_dispatch,raw,3,0.24891774891774893,0.751082251082251,event_low,0.16665851272015655,0.3347464490976315,13,125,462,,,
A,trap,late_flow_exec_churn,F2_actual_dispatch,raw,4,0.25892857142857145,0.7410714285714286,event_low,0.19999161073825505,0.3162514827995254,13,122,448,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,-8,0.5327433628318584,0.5327433628318584,event_high,0.44188172822501726,0.6194364988558352,16,130,565,0.4687656171914043,1.0,0.25614754098360654
A,trap,query_support_churn,F2_actual_dispatch,raw,-7,0.5628415300546448,0.5628415300546448,event_high,0.458683034891295,0.6595823337397254,15,129,549,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,-6,0.4875717017208413,0.5124282982791587,event_low,0.36099572004028196,0.6018203463203463,15,129,523,0.8435782108945528,1.0,0.25614754098360654
A,trap,query_support_churn,F2_actual_dispatch,raw,-5,0.2559055118110236,0.7440944881889764,event_low,0.19230501392757662,0.3356956410060605,15,129,508,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,-4,0.22690763052208834,0.7730923694779117,event_low,0.1618288127334741,0.30893084159674544,14,128,498,0.001999000499750125,0.03298350824587706,0.25614754098360654
A,trap,query_support_churn,F2_actual_dispatch,raw,-3,0.3259109311740891,0.6740890688259109,event_low,0.24423533546824963,0.4219478693443747,14,127,494,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,-2,0.5081967213114754,0.5081967213114754,event_high,0.39481150720126484,0.6085324592763962,14,127,488,0.8905547226386806,1.0,0.25614754098360654
A,trap,query_support_churn,F2_actual_dispatch,raw,-1,0.6086956521739131,0.6086956521739131,event_high,0.4549823318401656,0.7280024169184289,13,126,483,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,0,0.6008316008316008,0.6008316008316008,event_high,0.47058489304812834,0.704414083200848,13,126,481,0.16891554222888555,0.9325337331334332,0.25614754098360654
A,trap,query_support_churn,F2_actual_dispatch,raw,1,0.45416666666666666,0.5458333333333334,event_low,0.32418823630578725,0.5648550245907655,13,126,480,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,2,0.28662420382165604,0.713375796178344,event_low,0.2049936316653195,0.37125850804086585,13,126,471,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,3,0.21645021645021645,0.7835497835497836,event_low,0.131276079467903,0.3170835231272516,13,125,462,,,
A,trap,query_support_churn,F2_actual_dispatch,raw,4,0.171875,0.828125,event_low,0.0967741935483871,0.2629611838479526,13,122,448,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,-8,0.536283185840708,0.536283185840708,event_high,0.4541969790119029,0.6207049581718016,16,130,565,0.41629185407296354,1.0,0.25614754098360654
A,trap,query_exec_churn,F2_actual_dispatch,raw,-7,0.5628415300546448,0.5628415300546448,event_high,0.4587133979355382,0.6587788114412664,15,129,549,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,-6,0.4818355640535373,0.5181644359464628,event_low,0.3561682823690162,0.5910877006074893,15,129,523,0.777111444277861,1.0,0.25614754098360654
A,trap,query_exec_churn,F2_actual_dispatch,raw,-5,0.25196850393700787,0.7480314960629921,event_low,0.18565505204890945,0.326137343901723,15,129,508,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,-4,0.21887550200803213,0.7811244979919678,event_low,0.15732912172573188,0.2968795955882353,14,128,498,0.001999000499750125,0.02498750624687656,0.25614754098360654
A,trap,query_exec_churn,F2_actual_dispatch,raw,-3,0.3299595141700405,0.6700404858299596,event_low,0.2522839484557742,0.424098241306458,14,127,494,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,-2,0.5081967213114754,0.5081967213114754,event_high,0.38895728451563694,0.6145664335664334,14,127,488,0.894552723638181,1.0,0.25614754098360654
A,trap,query_exec_churn,F2_actual_dispatch,raw,-1,0.6107660455486542,0.6107660455486542,event_high,0.45051071273201854,0.7292542595071566,13,126,483,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,0,0.6008316008316008,0.6008316008316008,event_high,0.4736729403809309,0.7015600090194511,13,126,481,0.16891554222888555,0.9325337331334332,0.25614754098360654
A,trap,query_exec_churn,F2_actual_dispatch,raw,1,0.4583333333333333,0.5416666666666667,event_low,0.32988730688565265,0.5708925817764979,13,126,480,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,2,0.2802547770700637,0.7197452229299364,event_low,0.19125069073494197,0.36363636363636365,13,126,471,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,3,0.21428571428571427,0.7857142857142857,event_low,0.12721828609986505,0.32465733235077365,13,125,462,,,
A,trap,query_exec_churn,F2_actual_dispatch,raw,4,0.171875,0.828125,event_low,0.09510465310841028,0.2660900727110847,13,122,448,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-8,0.5823008849557522,0.5823008849557522,event_high,0.47965520020262026,0.6598521116106164,16,130,565,0.14342828585707146,0.9960019990004998,0.25614754098360654
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-7,0.599271402550091,0.599271402550091,event_high,0.5074871943159286,0.6699362745098039,15,129,549,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-6,0.5124282982791587,0.5124282982791587,event_high,0.45395809704444295,0.5702346378467593,15,129,523,0.6446776611694153,1.0,0.25614754098360654
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-5,0.5039370078740157,0.5039370078740157,event_high,0.4439629850544702,0.5648492717207277,15,129,508,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-4,0.4678714859437751,0.5321285140562249,event_low,0.3778483532392327,0.5563274520790711,14,128,498,0.5032483758120939,1.0,0.25614754098360654
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-3,0.4676113360323887,0.5323886639676113,event_low,0.38460937500000003,0.5430216656325579,14,127,494,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-2,0.4405737704918033,0.5594262295081966,event_low,0.3562900373682103,0.5170811240721103,14,127,488,0.19090454772613694,1.0,0.25614754098360654
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,-1,0.4472049689440994,0.5527950310559007,event_low,0.38506569913598243,0.5128267973856209,13,126,483,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,0,0.41995841995842,0.58004158004158,event_low,0.3492407809110629,0.49623610460411427,13,126,481,0.09095452273863068,0.9970014992503748,0.25614754098360654
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,1,0.309375,0.690625,event_low,0.23640492384606443,0.38161535687782855,13,126,480,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,2,0.24416135881104034,0.7558386411889597,event_low,0.17016679388447614,0.31911989109791306,13,126,471,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,3,0.22943722943722944,0.7705627705627706,event_low,0.15914831740756127,0.3069662404791192,13,125,462,,,
A,trap,all_layer_support_churn,F3_layer_token_propagation,raw,4,0.24776785714285715,0.7522321428571428,event_low,0.19625413008590578,0.2997604422604422,13,122,448,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-8,0.5716814159292035,0.5716814159292035,event_high,0.48385752688172046,0.6466293115486663,16,130,565,0.15442278860569716,0.9995002498750625,0.25614754098360654
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-7,0.5919854280510018,0.5919854280510018,event_high,0.509568445100462,0.6622736377612867,15,129,549,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-6,0.4894837476099426,0.5105162523900574,event_low,0.43219642715047346,0.5461186230338311,15,129,523,0.6956521739130435,1.0,0.25614754098360654
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-5,0.49015748031496065,0.5098425196850394,event_low,0.4391502129307007,0.5390851166895281,15,129,508,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-4,0.4497991967871486,0.5502008032128514,event_low,0.3702926403252546,0.5272239220530054,14,128,498,0.24887556221889057,1.0,0.25614754098360654
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-3,0.4574898785425101,0.5425101214574899,event_low,0.38539099928177367,0.5307259674447173,14,127,494,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-2,0.430327868852459,0.569672131147541,event_low,0.33885179831993695,0.5051436781609194,14,127,488,0.13993003498250875,1.0,0.25614754098360654
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,-1,0.4492753623188406,0.5507246376811594,event_low,0.3761757925799795,0.5243915989159892,13,126,483,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,0,0.43451143451143454,0.5654885654885655,event_low,0.3675209542230819,0.5060621934562611,13,126,481,0.11244377811094453,1.0,0.25614754098360654
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,1,0.3125,0.6875,event_low,0.2367892088342186,0.3891124549480894,13,126,480,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,2,0.24203821656050956,0.7579617834394905,event_low,0.16781476860254085,0.3072851801425106,13,126,471,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,3,0.21861471861471862,0.7813852813852814,event_low,0.15624691205533597,0.28669228825800636,13,125,462,,,
A,trap,all_layer_exec_churn,F3_layer_token_propagation,raw,4,0.24776785714285715,0.7522321428571428,event_low,0.19488686645967393,0.2988074874415382,13,122,448,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,-8,0.6176991150442478,0.6176991150442478,event_high,0.5252211782966216,0.6985483828762821,16,130,565,0.034482758620689655,0.750624687656172,0.25614754098360654
A,trap,token_support_slope,F3_layer_token_propagation,raw,-7,0.6010928961748634,0.6010928961748634,event_high,0.5244538749294184,0.6753688360378924,15,129,549,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,-6,0.5965583173996176,0.5965583173996176,event_high,0.4862756143984449,0.6968667511350438,15,129,523,0.13243378310844578,0.9555222388805598,0.25614754098360654
A,trap,token_support_slope,F3_layer_token_propagation,raw,-5,0.6889763779527559,0.6889763779527559,event_high,0.5990106124738194,0.7692350332594236,15,129,508,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,-4,0.6666666666666666,0.6666666666666666,event_high,0.5775519988061261,0.7572829783595842,14,128,498,0.006496751624187906,0.32233883058470764,0.25614754098360654
A,trap,token_support_slope,F3_layer_token_propagation,raw,-3,0.5688259109311741,0.5688259109311741,event_high,0.4693399656201221,0.6678971982027512,14,127,494,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,-2,0.5389344262295082,0.5389344262295082,event_high,0.4505805967288526,0.6288877527482553,14,127,488,0.4237881059470265,1.0,0.25614754098360654
A,trap,token_support_slope,F3_layer_token_propagation,raw,-1,0.4782608695652174,0.5217391304347826,event_low,0.41514237154539635,0.5420950102225909,13,126,483,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,0,0.36382536382536385,0.6361746361746361,event_low,0.29392860968801005,0.43451706760761066,13,126,481,0.006496751624187906,0.5567216391804098,0.25614754098360654
A,trap,token_support_slope,F3_layer_token_propagation,raw,1,0.4270833333333333,0.5729166666666667,event_low,0.3609118969926801,0.5034877299000041,13,126,480,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,2,0.49044585987261147,0.5095541401273885,event_low,0.42117337461300314,0.5773255418325337,13,126,471,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,3,0.461038961038961,0.538961038961039,event_low,0.3926778837337246,0.5542069869471193,13,125,462,,,
A,trap,token_support_slope,F3_layer_token_propagation,raw,4,0.49107142857142855,0.5089285714285714,event_low,0.42216903695706043,0.5826996790357215,13,122,448,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-8,0.6176991150442478,0.6176991150442478,event_high,0.5192964457186013,0.6948940232213823,16,130,565,0.03948025987006497,0.750624687656172,0.25614754098360654
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-7,0.6065573770491803,0.6065573770491803,event_high,0.5282845236717213,0.6787409317367363,15,129,549,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-6,0.6022944550669216,0.6022944550669216,event_high,0.48606149947613364,0.717096966642323,15,129,523,0.15142428785607195,0.927536231884058,0.25614754098360654
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-5,0.6948818897637795,0.6948818897637795,event_high,0.5995463123558744,0.7804120052929147,15,129,508,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-4,0.6746987951807228,0.6746987951807228,event_high,0.5707859954639067,0.7753348309149414,14,128,498,0.010494752623688156,0.2818590704647676,0.25614754098360654
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-3,0.582995951417004,0.582995951417004,event_high,0.47298266138708905,0.682092393797596,14,127,494,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-2,0.5225409836065574,0.5225409836065574,event_high,0.4196853969388363,0.6219240430849646,14,127,488,0.6781609195402298,1.0,0.25614754098360654
A,trap,token_exec_slope,F3_layer_token_propagation,raw,-1,0.4782608695652174,0.5217391304347826,event_low,0.40603075310245007,0.539241922120961,13,126,483,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,0,0.36382536382536385,0.6361746361746361,event_low,0.29409584262040894,0.43704861111111104,13,126,481,0.004497751124437781,0.5567216391804098,0.25614754098360654
A,trap,token_exec_slope,F3_layer_token_propagation,raw,1,0.4270833333333333,0.5729166666666667,event_low,0.36507936507936506,0.4964730111724323,13,126,480,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,2,0.5031847133757962,0.5031847133757962,event_high,0.42270842482612114,0.5995685840707964,13,126,471,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,3,0.4805194805194805,0.5194805194805194,event_low,0.4159787532355479,0.567443670579553,13,125,462,,,
A,trap,token_exec_slope,F3_layer_token_propagation,raw,4,0.484375,0.515625,event_low,0.4133246753246753,0.5767471125934159,13,122,448,,,
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-8,0.4283185840707965,0.5716814159292035,event_low,0.3616375661431233,0.5067448631283046,16,130,565,0.12393803098450774,0.9995002498750625,0.25614754098360654
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-7,0.4262295081967213,0.5737704918032787,event_low,0.3718671261301319,0.4918738541030057,15,129,549,,,
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-6,0.5372848948374761,0.5372848948374761,event_high,0.46031207049882766,0.6065292522051362,15,129,523,0.375312343828086,1.0,0.25614754098360654
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-5,0.610236220472441,0.610236220472441,event_high,0.5481596393112982,0.6614754734124477,15,129,508,,,
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-4,0.6827309236947792,0.6827309236947792,event_high,0.6008614668609766,0.743542432165065,14,128,498,0.005497251374312844,0.2463768115942029,0.25614754098360654
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-3,0.6882591093117408,0.6882591093117408,event_high,0.6144554280953601,0.7540849227199836,14,127,494,,,
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-2,0.5758196721311475,0.5758196721311475,event_high,0.5068251410153103,0.6390685534178212,14,127,488,0.07896051974012994,0.999000499750125,0.25614754098360654
A,trap,token_margin_slope,F3_layer_token_propagation,raw,-1,0.5362318840579711,0.5362318840579711,event_high,0.46137749445676274,0.6047533113013609,13,126,483,,,
A,trap,token_margin_slope,F3_layer_token_propagation,raw,0,0.41164241164241167,0.5883575883575883,event_low,0.33190169313088674,0.5052432929731486,13,126,481,0.10994502748625687,0.9855072463768116,0.25614754098360654
A,trap,token_margin_slope,F3_layer_token_propagation,raw,1,0.3729166666666667,0.6270833333333333,event_low,0.30274651144861614,0.4414426394479586,13,126,480,,,
A,trap,token_margin_slope,F3_layer_token_propagation,raw,2,0.4267515923566879,0.5732484076433121,event_low,0.3512394383123486,0.4922649267329876,13,126,471,,,
A,trap,token_margin_slope,F3_layer_token_propagation,raw,3,0.42424242424242425,0.5757575757575757,event_low,0.3304520586709428,0.49444767441860465,13,125,462,,,
