query,budget_per_head,group,family,selector,n_selected,trap_tp,trap_pos,loop_tp,loop_pos,static_tp,static_pos
34,8,49,soft,single_mobility_topk_soft,8,8,32,0,0,8,32
34,8,49,soft,double_soft_max_matched,14,14,32,0,0,14,32
34,8,49,soft,single_soft_mean_matched,14,14,32,0,0,14,32
34,8,49,soft,single_mobility_matched_soft,14,14,32,0,0,14,32
34,8,49,hard_diagnostic,loop_hard_diagnostic_topk,8,8,32,0,0,8,32
34,8,49,hard_diagnostic,static_hard_diagnostic_topk,8,8,32,0,0,8,32
34,8,49,hard_diagnostic,double_hard_diagnostic_union,13,13,32,0,0,13,32
34,8,49,hard_diagnostic,double_hard_diagnostic_max_topk,8,8,32,0,0,8,32
34,8,49,hard_diagnostic,single_hard_diagnostic_mean_topk,8,8,32,0,0,8,32
34,8,49,hard_diagnostic,single_mobility_topk_hard_diagnostic,8,8,32,0,0,8,32
34,8,49,hard_diagnostic,double_hard_diagnostic_max_matched,13,13,32,0,0,13,32
34,8,49,hard_diagnostic,single_hard_diagnostic_mean_matched,13,13,32,0,0,13,32
34,8,49,hard_diagnostic,single_mobility_matched_hard_diagnostic,13,13,32,0,0,13,32
34,16,0,soft,loop_soft_topk,16,7,17,3,4,4,13
34,16,0,soft,static_soft_topk,16,13,17,1,4,12,13
34,16,0,soft,double_soft_union,27,17,17,4,4,13,13
34,16,0,soft,double_soft_max_topk,16,9,17,1,4,8,13
34,16,0,soft,single_soft_mean_topk,16,12,17,2,4,10,13
34,16,0,soft,single_mobility_topk_soft,16,12,17,0,4,12,13
34,16,0,soft,double_soft_max_matched,27,17,17,4,4,13,13
34,16,0,soft,single_soft_mean_matched,27,17,17,4,4,13,13
34,16,0,soft,single_mobility_matched_soft,27,13,17,1,4,12,13
34,16,0,hard_diagnostic,loop_hard_diagnostic_topk,16,9,17,3,4,6,13
34,16,0,hard_diagnostic,static_hard_diagnostic_topk,16,10,17,3,4,7,13
34,16,0,hard_diagnostic,double_hard_diagnostic_union,24,14,17,4,4,10,13
34,16,0,hard_diagnostic,double_hard_diagnostic_max_topk,16,9,17,2,4,7,13
34,16,0,hard_diagnostic,single_hard_diagnostic_mean_topk,16,11,17,4,4,7,13
34,16,0,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,12,17,0,4,12,13
34,16,0,hard_diagnostic,double_hard_diagnostic_max_matched,24,13,17,4,4,9,13
34,16,0,hard_diagnostic,single_hard_diagnostic_mean_matched,24,14,17,4,4,10,13
34,16,0,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,12,17,0,4,12,13
34,16,3,soft,loop_soft_topk,16,12,25,7,10,6,18
34,16,3,soft,static_soft_topk,16,15,25,2,10,15,18
34,16,3,soft,double_soft_union,27,23,25,9,10,17,18
34,16,3,soft,double_soft_max_topk,16,13,25,7,10,7,18
34,16,3,soft,single_soft_mean_topk,16,13,25,3,10,10,18
34,16,3,soft,single_mobility_topk_soft,16,15,25,3,10,14,18
34,16,3,soft,double_soft_max_matched,27,23,25,9,10,17,18
34,16,3,soft,single_soft_mean_matched,27,23,25,9,10,16,18
34,16,3,soft,single_mobility_matched_soft,27,23,25,8,10,18,18
34,16,3,hard_diagnostic,loop_hard_diagnostic_topk,16,12,25,8,10,5,18
34,16,3,hard_diagnostic,static_hard_diagnostic_topk,16,15,25,3,10,14,18
34,16,3,hard_diagnostic,double_hard_diagnostic_union,28,24,25,10,10,17,18
34,16,3,hard_diagnostic,double_hard_diagnostic_max_topk,16,14,25,8,10,8,18
34,16,3,hard_diagnostic,single_hard_diagnostic_mean_topk,16,14,25,7,10,8,18
34,16,3,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,15,25,3,10,14,18
34,16,3,hard_diagnostic,double_hard_diagnostic_max_matched,28,24,25,10,10,17,18
34,16,3,hard_diagnostic,single_hard_diagnostic_mean_matched,28,23,25,10,10,16,18
34,16,3,hard_diagnostic,single_mobility_matched_hard_diagnostic,28,23,25,8,10,18,18
34,16,7,soft,loop_soft_topk,16,2,3,2,3,0,1
34,16,7,soft,static_soft_topk,16,2,3,2,3,1,1
34,16,7,soft,double_soft_union,23,3,3,3,3,1,1
34,16,7,soft,double_soft_max_topk,16,3,3,3,3,1,1
34,16,7,soft,single_soft_mean_topk,16,3,3,3,3,1,1
34,16,7,soft,single_mobility_topk_soft,16,3,3,3,3,1,1
34,16,7,soft,double_soft_max_matched,23,3,3,3,3,1,1
34,16,7,soft,single_soft_mean_matched,23,3,3,3,3,1,1
34,16,7,soft,single_mobility_matched_soft,23,3,3,3,3,1,1
34,16,7,hard_diagnostic,loop_hard_diagnostic_topk,16,2,3,2,3,0,1
34,16,7,hard_diagnostic,static_hard_diagnostic_topk,16,1,3,1,3,0,1
34,16,7,hard_diagnostic,double_hard_diagnostic_union,22,2,3,2,3,0,1
34,16,7,hard_diagnostic,double_hard_diagnostic_max_topk,16,2,3,2,3,0,1
34,16,7,hard_diagnostic,single_hard_diagnostic_mean_topk,16,1,3,1,3,0,1
34,16,7,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,3,3,3,3,1,1
34,16,7,hard_diagnostic,double_hard_diagnostic_max_matched,22,2,3,2,3,0,1
34,16,7,hard_diagnostic,single_hard_diagnostic_mean_matched,22,2,3,2,3,0,1
34,16,7,hard_diagnostic,single_mobility_matched_hard_diagnostic,22,3,3,3,3,1,1
34,16,10,soft,loop_soft_topk,16,14,22,14,17,0,7
34,16,10,soft,static_soft_topk,16,12,22,7,17,7,7
34,16,10,soft,double_soft_union,27,21,22,16,17,7,7
34,16,10,soft,double_soft_max_topk,16,15,22,12,17,3,7
34,16,10,soft,single_soft_mean_topk,16,15,22,12,17,4,7
34,16,10,soft,single_mobility_topk_soft,16,9,22,4,17,7,7
34,16,10,soft,double_soft_max_matched,27,21,22,16,17,7,7
34,16,10,soft,single_soft_mean_matched,27,22,22,17,17,7,7
34,16,10,soft,single_mobility_matched_soft,27,17,22,12,17,7,7
34,16,10,hard_diagnostic,loop_hard_diagnostic_topk,16,12,22,12,17,1,7
34,16,10,hard_diagnostic,static_hard_diagnostic_topk,16,11,22,7,17,6,7
34,16,10,hard_diagnostic,double_hard_diagnostic_union,25,18,22,14,17,6,7
34,16,10,hard_diagnostic,double_hard_diagnostic_max_topk,16,13,22,10,17,5,7
34,16,10,hard_diagnostic,single_hard_diagnostic_mean_topk,16,11,22,9,17,4,7
34,16,10,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,9,22,4,17,7,7
34,16,10,hard_diagnostic,double_hard_diagnostic_max_matched,25,20,22,16,17,6,7
34,16,10,hard_diagnostic,single_hard_diagnostic_mean_matched,25,19,22,15,17,6,7
34,16,10,hard_diagnostic,single_mobility_matched_hard_diagnostic,25,15,22,10,17,7,7
34,16,13,soft,loop_soft_topk,16,10,23,0,0,10,23
34,16,13,soft,static_soft_topk,16,15,23,0,0,15,23
34,16,13,soft,double_soft_union,27,20,23,0,0,20,23
34,16,13,soft,double_soft_max_topk,16,10,23,0,0,10,23
34,16,13,soft,single_soft_mean_topk,16,13,23,0,0,13,23
34,16,13,soft,single_mobility_topk_soft,16,16,23,0,0,16,23
34,16,13,soft,double_soft_max_matched,27,19,23,0,0,19,23
34,16,13,soft,single_soft_mean_matched,27,21,23,0,0,21,23
34,16,13,soft,single_mobility_matched_soft,27,23,23,0,0,23,23
34,16,13,hard_diagnostic,loop_hard_diagnostic_topk,16,9,23,0,0,9,23
34,16,13,hard_diagnostic,static_hard_diagnostic_topk,16,15,23,0,0,15,23
34,16,13,hard_diagnostic,double_hard_diagnostic_union,26,19,23,0,0,19,23
34,16,13,hard_diagnostic,double_hard_diagnostic_max_topk,16,10,23,0,0,10,23
34,16,13,hard_diagnostic,single_hard_diagnostic_mean_topk,16,12,23,0,0,12,23
34,16,13,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,16,23,0,0,16,23
34,16,13,hard_diagnostic,double_hard_diagnostic_max_matched,26,18,23,0,0,18,23
34,16,13,hard_diagnostic,single_hard_diagnostic_mean_matched,26,20,23,0,0,20,23
34,16,13,hard_diagnostic,single_mobility_matched_hard_diagnostic,26,23,23,0,0,23,23
34,16,16,soft,loop_soft_topk,16,0,3,0,1,0,3
34,16,16,soft,static_soft_topk,16,3,3,1,1,3,3
34,16,16,soft,double_soft_union,25,3,3,1,1,3,3
34,16,16,soft,double_soft_max_topk,16,3,3,1,1,3,3
34,16,16,soft,single_soft_mean_topk,16,0,3,0,1,0,3
34,16,16,soft,single_mobility_topk_soft,16,3,3,1,1,3,3
34,16,16,soft,double_soft_max_matched,25,3,3,1,1,3,3
34,16,16,soft,single_soft_mean_matched,25,3,3,1,1,3,3
34,16,16,soft,single_mobility_matched_soft,25,3,3,1,1,3,3
34,16,16,hard_diagnostic,loop_hard_diagnostic_topk,16,0,3,0,1,0,3
34,16,16,hard_diagnostic,static_hard_diagnostic_topk,16,3,3,1,1,3,3
34,16,16,hard_diagnostic,double_hard_diagnostic_union,24,3,3,1,1,3,3
34,16,16,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,3,0,1,0,3
34,16,16,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,3,0,1,0,3
34,16,16,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,3,3,1,1,3,3
34,16,16,hard_diagnostic,double_hard_diagnostic_max_matched,24,1,3,1,1,1,3
34,16,16,hard_diagnostic,single_hard_diagnostic_mean_matched,24,1,3,1,1,1,3
34,16,16,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,3,3,1,1,3,3
34,16,20,soft,loop_soft_topk,16,2,2,2,2,0,0
34,16,20,soft,static_soft_topk,16,0,2,0,2,0,0
34,16,20,soft,double_soft_union,25,2,2,2,2,0,0
34,16,20,soft,double_soft_max_topk,16,2,2,2,2,0,0
34,16,20,soft,single_soft_mean_topk,16,2,2,2,2,0,0
34,16,20,soft,single_mobility_topk_soft,16,0,2,0,2,0,0
34,16,20,soft,double_soft_max_matched,25,2,2,2,2,0,0
34,16,20,soft,single_soft_mean_matched,25,2,2,2,2,0,0
34,16,20,soft,single_mobility_matched_soft,25,0,2,0,2,0,0
34,16,20,hard_diagnostic,loop_hard_diagnostic_topk,16,2,2,2,2,0,0
34,16,20,hard_diagnostic,static_hard_diagnostic_topk,16,1,2,1,2,0,0
34,16,20,hard_diagnostic,double_hard_diagnostic_union,25,2,2,2,2,0,0
34,16,20,hard_diagnostic,double_hard_diagnostic_max_topk,16,2,2,2,2,0,0
34,16,20,hard_diagnostic,single_hard_diagnostic_mean_topk,16,2,2,2,2,0,0
34,16,20,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,0,2,0,2,0,0
34,16,20,hard_diagnostic,double_hard_diagnostic_max_matched,25,2,2,2,2,0,0
34,16,20,hard_diagnostic,single_hard_diagnostic_mean_matched,25,2,2,2,2,0,0
34,16,20,hard_diagnostic,single_mobility_matched_hard_diagnostic,25,0,2,0,2,0,0
34,16,23,soft,loop_soft_topk,16,1,1,1,1,1,1
34,16,23,soft,static_soft_topk,16,1,1,1,1,1,1
34,16,23,soft,double_soft_union,24,1,1,1,1,1,1
34,16,23,soft,double_soft_max_topk,16,0,1,0,1,0,1
34,16,23,soft,single_soft_mean_topk,16,1,1,1,1,1,1
34,16,23,soft,single_mobility_topk_soft,16,1,1,1,1,1,1
34,16,23,soft,double_soft_max_matched,24,1,1,1,1,1,1
34,16,23,soft,single_soft_mean_matched,24,1,1,1,1,1,1
34,16,23,soft,single_mobility_matched_soft,24,1,1,1,1,1,1
34,16,23,hard_diagnostic,loop_hard_diagnostic_topk,16,0,1,0,1,0,1
34,16,23,hard_diagnostic,static_hard_diagnostic_topk,16,1,1,1,1,1,1
34,16,23,hard_diagnostic,double_hard_diagnostic_union,20,1,1,1,1,1,1
34,16,23,hard_diagnostic,double_hard_diagnostic_max_topk,16,1,1,1,1,1,1
34,16,23,hard_diagnostic,single_hard_diagnostic_mean_topk,16,1,1,1,1,1,1
34,16,23,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,1,1,1,1,1,1
34,16,23,hard_diagnostic,double_hard_diagnostic_max_matched,20,1,1,1,1,1,1
34,16,23,hard_diagnostic,single_hard_diagnostic_mean_matched,20,1,1,1,1,1,1
34,16,23,hard_diagnostic,single_mobility_matched_hard_diagnostic,20,1,1,1,1,1,1
34,16,26,soft,loop_soft_topk,16,9,21,4,6,6,17
34,16,26,soft,static_soft_topk,16,15,21,2,6,14,17
34,16,26,soft,double_soft_union,26,19,21,6,6,15,17
34,16,26,soft,double_soft_max_topk,16,11,21,5,6,7,17
34,16,26,soft,single_soft_mean_topk,16,15,21,5,6,12,17
34,16,26,soft,single_mobility_topk_soft,16,15,21,3,6,14,17
34,16,26,soft,double_soft_max_matched,26,19,21,6,6,15,17
34,16,26,soft,single_soft_mean_matched,26,20,21,5,6,17,17
34,16,26,soft,single_mobility_matched_soft,26,19,21,4,6,17,17
34,16,26,hard_diagnostic,loop_hard_diagnostic_topk,16,10,21,5,6,6,17
34,16,26,hard_diagnostic,static_hard_diagnostic_topk,16,15,21,2,6,14,17
34,16,26,hard_diagnostic,double_hard_diagnostic_union,24,18,21,5,6,14,17
34,16,26,hard_diagnostic,double_hard_diagnostic_max_topk,16,11,21,4,6,7,17
34,16,26,hard_diagnostic,single_hard_diagnostic_mean_topk,16,13,21,3,6,11,17
34,16,26,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,15,21,3,6,14,17
34,16,26,hard_diagnostic,double_hard_diagnostic_max_matched,24,18,21,5,6,14,17
34,16,26,hard_diagnostic,single_hard_diagnostic_mean_matched,24,18,21,4,6,15,17
34,16,26,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,19,21,4,6,17,17
34,16,29,soft,loop_soft_topk,16,0,2,0,0,0,2
34,16,29,soft,static_soft_topk,16,2,2,0,0,2,2
34,16,29,soft,double_soft_union,26,2,2,0,0,2,2
34,16,29,soft,double_soft_max_topk,16,2,2,0,0,2,2
34,16,29,soft,single_soft_mean_topk,16,1,2,0,0,1,2
34,16,29,soft,single_mobility_topk_soft,16,2,2,0,0,2,2
34,16,29,soft,double_soft_max_matched,26,2,2,0,0,2,2
34,16,29,soft,single_soft_mean_matched,26,2,2,0,0,2,2
34,16,29,soft,single_mobility_matched_soft,26,2,2,0,0,2,2
34,16,29,hard_diagnostic,loop_hard_diagnostic_topk,16,1,2,0,0,1,2
34,16,29,hard_diagnostic,static_hard_diagnostic_topk,16,2,2,0,0,2,2
34,16,29,hard_diagnostic,double_hard_diagnostic_union,23,2,2,0,0,2,2
34,16,29,hard_diagnostic,double_hard_diagnostic_max_topk,16,1,2,0,0,1,2
34,16,29,hard_diagnostic,single_hard_diagnostic_mean_topk,16,1,2,0,0,1,2
34,16,29,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,2,2,0,0,2,2
34,16,29,hard_diagnostic,double_hard_diagnostic_max_matched,23,1,2,0,0,1,2
34,16,29,hard_diagnostic,single_hard_diagnostic_mean_matched,23,1,2,0,0,1,2
34,16,29,hard_diagnostic,single_mobility_matched_hard_diagnostic,23,2,2,0,0,2,2
34,16,33,soft,loop_soft_topk,16,0,0,0,0,0,0
34,16,33,soft,static_soft_topk,16,0,0,0,0,0,0
34,16,33,soft,double_soft_union,24,0,0,0,0,0,0
34,16,33,soft,double_soft_max_topk,16,0,0,0,0,0,0
34,16,33,soft,single_soft_mean_topk,16,0,0,0,0,0,0
34,16,33,soft,single_mobility_topk_soft,16,0,0,0,0,0,0
34,16,33,soft,double_soft_max_matched,24,0,0,0,0,0,0
34,16,33,soft,single_soft_mean_matched,24,0,0,0,0,0,0
34,16,33,soft,single_mobility_matched_soft,24,0,0,0,0,0,0
34,16,33,hard_diagnostic,loop_hard_diagnostic_topk,16,0,0,0,0,0,0
34,16,33,hard_diagnostic,static_hard_diagnostic_topk,16,0,0,0,0,0,0
34,16,33,hard_diagnostic,double_hard_diagnostic_union,24,0,0,0,0,0,0
34,16,33,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,0,0,0,0,0
34,16,33,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,0,0,0,0,0
34,16,33,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,0,0,0,0,0,0
34,16,33,hard_diagnostic,double_hard_diagnostic_max_matched,24,0,0,0,0,0,0
34,16,33,hard_diagnostic,single_hard_diagnostic_mean_matched,24,0,0,0,0,0,0
34,16,33,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,0,0,0,0,0,0
34,16,36,soft,loop_soft_topk,16,0,0,0,0,0,0
34,16,36,soft,static_soft_topk,16,0,0,0,0,0,0
34,16,36,soft,double_soft_union,25,0,0,0,0,0,0
34,16,36,soft,double_soft_max_topk,16,0,0,0,0,0,0
34,16,36,soft,single_soft_mean_topk,16,0,0,0,0,0,0
34,16,36,soft,single_mobility_topk_soft,16,0,0,0,0,0,0
34,16,36,soft,double_soft_max_matched,25,0,0,0,0,0,0
34,16,36,soft,single_soft_mean_matched,25,0,0,0,0,0,0
34,16,36,soft,single_mobility_matched_soft,25,0,0,0,0,0,0
34,16,36,hard_diagnostic,loop_hard_diagnostic_topk,16,0,0,0,0,0,0
34,16,36,hard_diagnostic,static_hard_diagnostic_topk,16,0,0,0,0,0,0
34,16,36,hard_diagnostic,double_hard_diagnostic_union,24,0,0,0,0,0,0
34,16,36,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,0,0,0,0,0
34,16,36,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,0,0,0,0,0
34,16,36,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,0,0,0,0,0,0
34,16,36,hard_diagnostic,double_hard_diagnostic_max_matched,24,0,0,0,0,0,0
34,16,36,hard_diagnostic,single_hard_diagnostic_mean_matched,24,0,0,0,0,0,0
34,16,36,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,0,0,0,0,0,0
34,16,39,soft,loop_soft_topk,16,12,26,5,5,7,21
34,16,39,soft,static_soft_topk,16,14,26,0,5,14,21
34,16,39,soft,double_soft_union,27,22,26,5,5,17,21
34,16,39,soft,double_soft_max_topk,16,12,26,4,5,8,21
34,16,39,soft,single_soft_mean_topk,16,13,26,4,5,9,21
34,16,39,soft,single_mobility_topk_soft,16,14,26,0,5,14,21
34,16,39,soft,double_soft_max_matched,27,23,26,5,5,18,21
34,16,39,soft,single_soft_mean_matched,27,23,26,5,5,18,21
34,16,39,soft,single_mobility_matched_soft,27,23,26,3,5,20,21
34,16,39,hard_diagnostic,loop_hard_diagnostic_topk,16,13,26,5,5,8,21
34,16,39,hard_diagnostic,static_hard_diagnostic_topk,16,14,26,1,5,13,21
34,16,39,hard_diagnostic,double_hard_diagnostic_union,27,22,26,5,5,17,21
34,16,39,hard_diagnostic,double_hard_diagnostic_max_topk,16,13,26,3,5,10,21
34,16,39,hard_diagnostic,single_hard_diagnostic_mean_topk,16,13,26,2,5,11,21
34,16,39,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,14,26,0,5,14,21
34,16,39,hard_diagnostic,double_hard_diagnostic_max_matched,27,22,26,5,5,17,21
34,16,39,hard_diagnostic,single_hard_diagnostic_mean_matched,27,21,26,4,5,17,21
34,16,39,hard_diagnostic,single_mobility_matched_hard_diagnostic,27,23,26,3,5,20,21
34,16,42,soft,loop_soft_topk,16,10,16,8,8,2,8
34,16,42,soft,static_soft_topk,16,12,16,4,8,8,8
34,16,42,soft,double_soft_union,23,16,16,8,8,8,8
34,16,42,soft,double_soft_max_topk,16,12,16,7,8,5,8
34,16,42,soft,single_soft_mean_topk,16,13,16,7,8,6,8
34,16,42,soft,single_mobility_topk_soft,16,10,16,3,8,7,8
34,16,42,soft,double_soft_max_matched,23,15,16,8,8,7,8
34,16,42,soft,single_soft_mean_matched,23,16,16,8,8,8,8
34,16,42,soft,single_mobility_matched_soft,23,13,16,5,8,8,8
34,16,42,hard_diagnostic,loop_hard_diagnostic_topk,16,10,16,7,8,3,8
34,16,42,hard_diagnostic,static_hard_diagnostic_topk,16,8,16,1,8,7,8
34,16,42,hard_diagnostic,double_hard_diagnostic_union,23,14,16,7,8,7,8
34,16,42,hard_diagnostic,double_hard_diagnostic_max_topk,16,9,16,4,8,5,8
34,16,42,hard_diagnostic,single_hard_diagnostic_mean_topk,16,9,16,4,8,5,8
34,16,42,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,10,16,3,8,7,8
34,16,42,hard_diagnostic,double_hard_diagnostic_max_matched,23,15,16,8,8,7,8
34,16,42,hard_diagnostic,single_hard_diagnostic_mean_matched,23,15,16,8,8,7,8
34,16,42,hard_diagnostic,single_mobility_matched_hard_diagnostic,23,13,16,5,8,8,8
34,16,46,soft,loop_soft_topk,16,0,0,0,0,0,0
34,16,46,soft,static_soft_topk,16,0,0,0,0,0,0
34,16,46,soft,double_soft_union,25,0,0,0,0,0,0
34,16,46,soft,double_soft_max_topk,16,0,0,0,0,0,0
34,16,46,soft,single_soft_mean_topk,16,0,0,0,0,0,0
34,16,46,soft,single_mobility_topk_soft,16,0,0,0,0,0,0
34,16,46,soft,double_soft_max_matched,25,0,0,0,0,0,0
34,16,46,soft,single_soft_mean_matched,25,0,0,0,0,0,0
34,16,46,soft,single_mobility_matched_soft,25,0,0,0,0,0,0
34,16,46,hard_diagnostic,loop_hard_diagnostic_topk,16,0,0,0,0,0,0
34,16,46,hard_diagnostic,static_hard_diagnostic_topk,16,0,0,0,0,0,0
34,16,46,hard_diagnostic,double_hard_diagnostic_union,24,0,0,0,0,0,0
34,16,46,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,0,0,0,0,0
34,16,46,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,0,0,0,0,0
34,16,46,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,0,0,0,0,0,0
34,16,46,hard_diagnostic,double_hard_diagnostic_max_matched,24,0,0,0,0,0,0
34,16,46,hard_diagnostic,single_hard_diagnostic_mean_matched,24,0,0,0,0,0,0
34,16,46,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,0,0,0,0,0,0
34,16,49,soft,loop_soft_topk,16,16,32,0,0,16,32
34,16,49,soft,static_soft_topk,16,16,32,0,0,16,32
34,16,49,soft,double_soft_union,26,26,32,0,0,26,32
34,16,49,soft,double_soft_max_topk,16,16,32,0,0,16,32
34,16,49,soft,single_soft_mean_topk,16,16,32,0,0,16,32
34,16,49,soft,single_mobility_topk_soft,16,16,32,0,0,16,32
34,16,49,soft,double_soft_max_matched,26,26,32,0,0,26,32
34,16,49,soft,single_soft_mean_matched,26,26,32,0,0,26,32
34,16,49,soft,single_mobility_matched_soft,26,26,32,0,0,26,32
34,16,49,hard_diagnostic,loop_hard_diagnostic_topk,16,16,32,0,0,16,32
34,16,49,hard_diagnostic,static_hard_diagnostic_topk,16,16,32,0,0,16,32
34,16,49,hard_diagnostic,double_hard_diagnostic_union,23,23,32,0,0,23,32
34,16,49,hard_diagnostic,double_hard_diagnostic_max_topk,16,16,32,0,0,16,32
34,16,49,hard_diagnostic,single_hard_diagnostic_mean_topk,16,16,32,0,0,16,32
34,16,49,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,16,32,0,0,16,32
34,16,49,hard_diagnostic,double_hard_diagnostic_max_matched,23,23,32,0,0,23,32
34,16,49,hard_diagnostic,single_hard_diagnostic_mean_matched,23,23,32,0,0,23,32
34,16,49,hard_diagnostic,single_mobility_matched_hard_diagnostic,23,23,32,0,0,23,32
