fold,suite,seed,reference_cap,method,view,scope,task,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.8131443298969072,0.09565240081155633,0.8131443298969072,0.6124338624338624,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.5287043956790543,0.21265518382741136,0.5287043956790543,0.48728991596638654,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,0.881578947368421,0.6763157894736842,0.881578947368421,0.7916666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.9994448556624722,0.9873949579831933,0.9994448556624722,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.9612145390070922,0.7989945834283061,0.9612145390070922,0.9090909090909091,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,0.6410256410256411,0.04976851851851852,0.6410256410256411,0.25,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,0.658008658008658,0.06955211024978467,0.658008658008658,0.4666666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.48917748917748916,0.048412698412698414,0.48917748917748916,0.4285714285714286,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,0.25823451910408435,0.09751044340027884,0.25823451910408435,0.25972222222222224,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,0.3980263157894737,0.049913474161594466,0.3980263157894737,0.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.5451517394522576,0.04964352585656795,0.5451517394522576,0.4613095238095237,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.4772828014184397,0.06613771353369595,0.4772828014184397,0.48474025974025975,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.7381872852233677,0.09259551398396453,0.7381872852233677,0.6402116402116402,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,0.881578947368421,0.6763157894736842,0.881578947368421,0.7916666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.9994448556624722,0.9873949579831933,0.9994448556624722,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.9612145390070922,0.7989945834283061,0.9612145390070922,0.9090909090909091,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,0.6410256410256411,0.04976851851851852,0.6410256410256411,0.25,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,0.658008658008658,0.06955211024978467,0.658008658008658,0.4666666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.48917748917748916,0.048412698412698414,0.48917748917748916,0.4285714285714286,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,0.25823451910408435,0.09751044340027884,0.25823451910408435,0.25972222222222224,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,0.3980263157894737,0.049913474161594466,0.3980263157894737,0.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.5451517394522576,0.04964352585656795,0.5451517394522576,0.4613095238095237,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.4772828014184397,0.06613771353369595,0.4772828014184397,0.48474025974025975,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.7381872852233677,0.09259551398396453,0.7381872852233677,0.6402116402116402,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,0.9894598155467721,0.9617224880382775,0.9894598155467721,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,0.881578947368421,0.6763157894736842,0.881578947368421,0.7916666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.9994448556624722,0.9873949579831933,0.9994448556624722,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.9315159574468085,0.7589768202325766,0.9315159574468085,0.8701298701298701,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,0.6410256410256411,0.04976851851851852,0.6410256410256411,0.25,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,0.658008658008658,0.06955211024978467,0.658008658008658,0.4666666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.48917748917748916,0.048412698412698414,0.48917748917748916,0.4285714285714286,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,0.25823451910408435,0.09751044340027884,0.25823451910408435,0.25972222222222224,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,0.3980263157894737,0.049913474161594466,0.3980263157894737,0.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.4713175425610659,0.04538239713133617,0.4713175425610659,0.35,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.4772828014184397,0.06613771353369595,0.4772828014184397,0.48474025974025975,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_freeze_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.7381872852233677,0.09259551398396453,0.7381872852233677,0.6402116402116402,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,0.0125,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,1.0,1.0,1.0,1.0,0.2,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,0.85,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,0.95,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,0.0375,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.9916728349370837,0.9085660580021482,0.9916728349370837,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.9889184397163121,0.9129144098428772,0.9889184397163121,1.0,0.1675,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,0.1125,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,,,,,0.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,0.5,0.025,0.5,0.5,0.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,0.0,0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,0.5,0.0375,0.5,0.5,0.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.5,0.0375,0.5,0.5,0.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,0.5,0.1375,0.5,0.5,0.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,0.5,0.17085638998682476,0.5,0.6666666666666666,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,0.6872686898593634,0.1629574342137112,0.6872686898593634,0.905187074829932,1.0,1
libero_spatial_20260909,libero_spatial,20260909,4096,v7_turbulence_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,0.5,0.06,0.5,0.5,0.0,1
