fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_goal_20260908,libero_goal,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,73,7,0,1.0,0.0,1.0,1.0,0.5,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,400,0,1,,0.0025,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,6,0,0.6666666666666666,0.0,1.0,0.8333333333333333,0.6851851851851851,14.5
libero_goal_20260908,libero_goal,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,68,12,0,1.0,0.0,1.0,1.0,0.8055555555555557,23.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,26,1.0,0.3291139240506329,0.037037037037037035,0.8354430379746836,0.4,11.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,73,7,0,1.0,0.0,1.0,1.0,0.48095238095238096,13.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,5,0,0.5555555555555556,0.0,1.0,0.7777777777777778,0.7444444444444445,15.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,68,12,0,1.0,0.0,1.0,1.0,0.8250000000000002,24.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,9,1.0,0.11392405063291139,0.1,0.9430379746835443,0.9,26.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,73,7,0,1.0,0.0,1.0,1.0,0.5095238095238095,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5333333333333333,15.0
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,4,0,0.4444444444444444,0.0,1.0,0.7222222222222222,0.8037037037037037,15.5
libero_goal_20260908,libero_goal,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,68,12,27,1.0,0.39705882352941174,0.3076923076923077,0.8014705882352942,0.5666666666666667,16.5
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,22,1.0,0.27848101265822783,0.043478260869565216,0.8607594936708861,0.6333333333333333,18.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,1,79,1,0,1.0,0.0,1.0,1.0,1.0,29.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,73,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.7857142857142857,22.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,0,1.0,0.0,1.0,1.0,0.36666666666666664,10.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,400,0,15,,0.0375,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,0,1.0,0.0,1.0,1.0,0.5555555555555556,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,68,12,15,1.0,0.22058823529411764,0.4444444444444444,0.8897058823529411,0.6972222222222223,18.5
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,9,1.0,0.11392405063291139,0.1,0.9430379746835443,0.6333333333333333,18.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,1,79,1,0,1.0,0.0,1.0,1.0,1.0,29.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,73,5,0,0.7142857142857143,0.0,1.0,0.8571428571428572,0.8619047619047621,22.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5333333333333333,15.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,400,0,4,,0.01,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,0,1.0,0.0,1.0,1.0,0.625925925925926,19.0
libero_goal_20260908,libero_goal,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,68,12,7,1.0,0.10294117647058823,0.631578947368421,0.9485294117647058,0.6666666666666666,23.5
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,1,24,1.0,0.3037974683544304,0.04,0.8481012658227848,0.5333333333333333,15.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.26666666666666666,7.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,73,7,2,1.0,0.0273972602739726,0.7777777777777778,0.9863013698630136,0.48571428571428577,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,4,,0.05,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,5,1.0,0.06329113924050633,0.16666666666666666,0.9683544303797469,0.5,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,400,0,2,,0.005,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,9,8,1.0,0.020460358056265986,0.5294117647058824,0.989769820971867,0.5,14.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,79,,0.1975,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,12,68,2,3,0.16666666666666666,0.04411764705882353,0.4,0.5612745098039216,0.9611111111111111,22.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_goal/push_the_plate_to_the_front_of_the_stove,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6333333333333333,18.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,7,73,7,1,1.0,0.0136986301369863,0.875,0.9931506849315068,0.6,17.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_the_rack,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6333333333333333,18.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_goal/open_the_middle_drawer_of_the_cabinet,400,0,400,0,0,,0.0,,,,
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_goal/put_the_bowl_on_the_stove,400,9,391,4,0,0.4444444444444444,0.0,1.0,0.7222222222222222,0.8222222222222223,16.0
libero_goal_20260908,libero_goal,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,69,11,18,1.0,0.2608695652173913,0.3793103448275862,0.8695652173913043,0.7545454545454546,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,5,75,5,0,1.0,0.0,1.0,1.0,0.56,14.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_the_stove,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5666666666666667,16.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,75,5,0,1.0,0.0,1.0,1.0,0.39333333333333337,11.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,37,1.0,0.46835443037974683,0.02631578947368421,0.7658227848101266,0.43333333333333335,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,399,1,389,1.0,0.974937343358396,0.002564102564102564,0.512531328320802,0.3,8.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,399,1,2,1.0,0.005012531328320802,0.3333333333333333,0.9974937343358397,0.6666666666666666,19.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,episode,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,69,11,5,1.0,0.07246376811594203,0.6875,0.9637681159420289,0.7787878787878788,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,5,75,4,0,0.8,0.0,1.0,0.9,0.6799999999999999,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_the_stove,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7666666666666667,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,75,5,0,1.0,0.0,1.0,1.0,0.4066666666666666,11.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,9,1.0,0.11392405063291139,0.1,0.9430379746835443,0.43333333333333335,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,399,1,385,1.0,0.9649122807017544,0.0025906735751295338,0.5175438596491229,0.3333333333333333,9.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.7,20.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_constant,task_init,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,1,,0.0125,0.0,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,69,11,19,1.0,0.2753623188405797,0.36666666666666664,0.8623188405797102,0.7515151515151515,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,5,75,5,0,1.0,0.0,1.0,1.0,0.48,14.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_goal/put_the_bowl_on_the_stove,80,1,79,1,0,1.0,0.0,1.0,1.0,0.5666666666666667,16.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,75,5,0,1.0,0.0,1.0,1.0,0.39333333333333337,11.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,16,1.0,0.20253164556962025,0.058823529411764705,0.8987341772151899,0.43333333333333335,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,399,1,387,1.0,0.9699248120300752,0.002577319587628866,0.5150375939849624,0.3,8.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,399,1,4,1.0,0.010025062656641603,0.2,0.9949874686716792,0.6666666666666666,19.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,69,11,5,1.0,0.07246376811594203,0.6875,0.9637681159420289,0.796969696969697,23.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_bowl_on_the_plate,80,5,75,3,0,0.6,0.0,1.0,0.8,0.7133333333333333,14.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_bowl_on_the_stove,80,1,79,1,0,1.0,0.0,1.0,1.0,0.6,17.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_bowl_on_top_of_the_cabinet,80,5,75,5,0,1.0,0.0,1.0,1.0,0.4133333333333333,11.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_cream_cheese_in_the_bowl,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,80,1,79,1,0,1.0,0.0,1.0,1.0,0.4666666666666667,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,unseen,libero_goal/push_the_plate_to_the_front_of_the_stove,400,1,399,1,380,1.0,0.9523809523809523,0.0026246719160104987,0.5238095238095238,0.36666666666666664,10.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,unseen,libero_goal/put_the_wine_bottle_on_the_rack,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.7,20.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,unseen,libero_goal/turn_on_the_stove,400,0,400,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/open_the_middle_drawer_of_the_cabinet,80,0,80,0,0,,0.0,,,,
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.05,seen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,80,11,69,11,20,1.0,0.2898550724637681,0.3548387096774194,0.855072463768116,0.7696969696969697,22.0
